ds,timestamp,y_gt
2020-11-02 00:00:00,2020-11-02 00:00:00,22629
2020-11-02 00:30:00,2020-11-02 00:30:00,22760
2020-11-02 01:00:00,2020-11-02 01:00:00,21993
2020-11-02 01:30:00,2020-11-02 01:30:00,21410
2020-11-02 02:00:00,2020-11-02 02:00:00,21109
2020-11-02 02:30:00,2020-11-02 02:30:00,21299
2020-11-02 03:00:00,2020-11-02 03:00:00,21036
2020-11-02 03:30:00,2020-11-02 03:30:00,20920
2020-11-02 04:00:00,2020-11-02 04:00:00,21153
2020-11-02 04:30:00,2020-11-02 04:30:00,21210
2020-11-02 05:00:00,2020-11-02 05:00:00,20976
2020-11-02 05:30:00,2020-11-02 05:30:00,21454
2020-11-02 06:00:00,2020-11-02 06:00:00,24020
2020-11-02 06:30:00,2020-11-02 06:30:00,26501
2020-11-02 07:00:00,2020-11-02 07:00:00,29066
2020-11-02 07:30:00,2020-11-02 07:30:00,30203
2020-11-02 08:00:00,2020-11-02 08:00:00,31531
2020-11-02 08:30:00,2020-11-02 08:30:00,31864
2020-11-02 09:00:00,2020-11-02 09:00:00,32133
2020-11-02 09:30:00,2020-11-02 09:30:00,31500
2020-11-02 10:00:00,2020-11-02 10:00:00,30795
2020-11-02 10:30:00,2020-11-02 10:30:00,30203
2020-11-02 11:00:00,2020-11-02 11:00:00,30209
2020-11-02 11:30:00,2020-11-02 11:30:00,30259
2020-11-02 12:00:00,2020-11-02 12:00:00,30431
2020-11-02 12:30:00,2020-11-02 12:30:00,30626
2020-11-02 13:00:00,2020-11-02 13:00:00,30810
2020-11-02 13:30:00,2020-11-02 13:30:00,30716
2020-11-02 14:00:00,2020-11-02 14:00:00,31260
2020-11-02 14:30:00,2020-11-02 14:30:00,31671
2020-11-02 15:00:00,2020-11-02 15:00:00,32629
2020-11-02 15:30:00,2020-11-02 15:30:00,34157
2020-11-02 16:00:00,2020-11-02 16:00:00,35680
2020-11-02 16:30:00,2020-11-02 16:30:00,37851
2020-11-02 17:00:00,2020-11-02 17:00:00,39807
2020-11-02 17:30:00,2020-11-02 17:30:00,39959
2020-11-02 18:00:00,2020-11-02 18:00:00,39636
2020-11-02 18:30:00,2020-11-02 18:30:00,38900
2020-11-02 19:00:00,2020-11-02 19:00:00,37829
2020-11-02 19:30:00,2020-11-02 19:30:00,36394
2020-11-02 20:00:00,2020-11-02 20:00:00,34814
2020-11-02 20:30:00,2020-11-02 20:30:00,33441
2020-11-02 21:00:00,2020-11-02 21:00:00,31592
2020-11-02 21:30:00,2020-11-02 21:30:00,29811
2020-11-02 22:00:00,2020-11-02 22:00:00,27986
2020-11-02 22:30:00,2020-11-02 22:30:00,26653
2020-11-02 23:00:00,2020-11-02 23:00:00,25148
2020-11-02 23:30:00,2020-11-02 23:30:00,24951
