ds,timestamp,y_gt
2020-10-18 00:00:00,2020-10-18 00:00:00,23083
2020-10-18 00:30:00,2020-10-18 00:30:00,22538
2020-10-18 01:00:00,2020-10-18 01:00:00,22436
2020-10-18 01:30:00,2020-10-18 01:30:00,22651
2020-10-18 02:00:00,2020-10-18 02:00:00,22789
2020-10-18 02:30:00,2020-10-18 02:30:00,22508
2020-10-18 03:00:00,2020-10-18 03:00:00,22427
2020-10-18 03:30:00,2020-10-18 03:30:00,22357
2020-10-18 04:00:00,2020-10-18 04:00:00,21704
2020-10-18 04:30:00,2020-10-18 04:30:00,21705
2020-10-18 05:00:00,2020-10-18 05:00:00,21635
2020-10-18 05:30:00,2020-10-18 05:30:00,21938
2020-10-18 06:00:00,2020-10-18 06:00:00,22993
2020-10-18 06:30:00,2020-10-18 06:30:00,23774
2020-10-18 07:00:00,2020-10-18 07:00:00,24537
2020-10-18 07:30:00,2020-10-18 07:30:00,25548
2020-10-18 08:00:00,2020-10-18 08:00:00,27581
2020-10-18 08:30:00,2020-10-18 08:30:00,28818
2020-10-18 09:00:00,2020-10-18 09:00:00,30264
2020-10-18 09:30:00,2020-10-18 09:30:00,31226
2020-10-18 10:00:00,2020-10-18 10:00:00,32058
2020-10-18 10:30:00,2020-10-18 10:30:00,32456
2020-10-18 11:00:00,2020-10-18 11:00:00,32563
2020-10-18 11:30:00,2020-10-18 11:30:00,32833
2020-10-18 12:00:00,2020-10-18 12:00:00,33078
2020-10-18 12:30:00,2020-10-18 12:30:00,33034
2020-10-18 13:00:00,2020-10-18 13:00:00,32918
2020-10-18 13:30:00,2020-10-18 13:30:00,32695
2020-10-18 14:00:00,2020-10-18 14:00:00,32524
2020-10-18 14:30:00,2020-10-18 14:30:00,32825
2020-10-18 15:00:00,2020-10-18 15:00:00,33193
2020-10-18 15:30:00,2020-10-18 15:30:00,33420
2020-10-18 16:00:00,2020-10-18 16:00:00,34375
2020-10-18 16:30:00,2020-10-18 16:30:00,35609
2020-10-18 17:00:00,2020-10-18 17:00:00,36699
2020-10-18 17:30:00,2020-10-18 17:30:00,37628
2020-10-18 18:00:00,2020-10-18 18:00:00,38237
2020-10-18 18:30:00,2020-10-18 18:30:00,38055
2020-10-18 19:00:00,2020-10-18 19:00:00,37523
2020-10-18 19:30:00,2020-10-18 19:30:00,36097
2020-10-18 20:00:00,2020-10-18 20:00:00,34785
2020-10-18 20:30:00,2020-10-18 20:30:00,33111
2020-10-18 21:00:00,2020-10-18 21:00:00,31544
2020-10-18 21:30:00,2020-10-18 21:30:00,29482
2020-10-18 22:00:00,2020-10-18 22:00:00,27788
2020-10-18 22:30:00,2020-10-18 22:30:00,26044
2020-10-18 23:00:00,2020-10-18 23:00:00,24386
2020-10-18 23:30:00,2020-10-18 23:30:00,23153
