ds,timestamp,y_gt
2020-12-01 00:00:00,2020-12-01 00:00:00,26787
2020-12-01 00:30:00,2020-12-01 00:30:00,26910
2020-12-01 01:00:00,2020-12-01 01:00:00,26557
2020-12-01 01:30:00,2020-12-01 01:30:00,26169
2020-12-01 02:00:00,2020-12-01 02:00:00,25937
2020-12-01 02:30:00,2020-12-01 02:30:00,25656
2020-12-01 03:00:00,2020-12-01 03:00:00,25491
2020-12-01 03:30:00,2020-12-01 03:30:00,25473
2020-12-01 04:00:00,2020-12-01 04:00:00,25315
2020-12-01 04:30:00,2020-12-01 04:30:00,25383
2020-12-01 05:00:00,2020-12-01 05:00:00,25229
2020-12-01 05:30:00,2020-12-01 05:30:00,26275
2020-12-01 06:00:00,2020-12-01 06:00:00,29668
2020-12-01 06:30:00,2020-12-01 06:30:00,32937
2020-12-01 07:00:00,2020-12-01 07:00:00,37496
2020-12-01 07:30:00,2020-12-01 07:30:00,39461
2020-12-01 08:00:00,2020-12-01 08:00:00,39581
2020-12-01 08:30:00,2020-12-01 08:30:00,39792
2020-12-01 09:00:00,2020-12-01 09:00:00,39870
2020-12-01 09:30:00,2020-12-01 09:30:00,39746
2020-12-01 10:00:00,2020-12-01 10:00:00,39494
2020-12-01 10:30:00,2020-12-01 10:30:00,39113
2020-12-01 11:00:00,2020-12-01 11:00:00,39478
2020-12-01 11:30:00,2020-12-01 11:30:00,39343
2020-12-01 12:00:00,2020-12-01 12:00:00,39770
2020-12-01 12:30:00,2020-12-01 12:30:00,40200
2020-12-01 13:00:00,2020-12-01 13:00:00,39587
2020-12-01 13:30:00,2020-12-01 13:30:00,39665
2020-12-01 14:00:00,2020-12-01 14:00:00,39863
2020-12-01 14:30:00,2020-12-01 14:30:00,40156
2020-12-01 15:00:00,2020-12-01 15:00:00,40575
2020-12-01 15:30:00,2020-12-01 15:30:00,41844
2020-12-01 16:00:00,2020-12-01 16:00:00,43911
2020-12-01 16:30:00,2020-12-01 16:30:00,44743
2020-12-01 17:00:00,2020-12-01 17:00:00,45574
2020-12-01 17:30:00,2020-12-01 17:30:00,45446
2020-12-01 18:00:00,2020-12-01 18:00:00,45177
2020-12-01 18:30:00,2020-12-01 18:30:00,44860
2020-12-01 19:00:00,2020-12-01 19:00:00,43508
2020-12-01 19:30:00,2020-12-01 19:30:00,41934
2020-12-01 20:00:00,2020-12-01 20:00:00,40254
2020-12-01 20:30:00,2020-12-01 20:30:00,38598
2020-12-01 21:00:00,2020-12-01 21:00:00,36681
2020-12-01 21:30:00,2020-12-01 21:30:00,34929
2020-12-01 22:00:00,2020-12-01 22:00:00,32946
2020-12-01 22:30:00,2020-12-01 22:30:00,31276
2020-12-01 23:00:00,2020-12-01 23:00:00,29278
2020-12-01 23:30:00,2020-12-01 23:30:00,28556
