ds,timestamp,y_gt
2020-08-20 00:00:00,2020-08-20 00:00:00,21921
2020-08-20 00:30:00,2020-08-20 00:30:00,21736
2020-08-20 01:00:00,2020-08-20 01:00:00,20968
2020-08-20 01:30:00,2020-08-20 01:30:00,20910
2020-08-20 02:00:00,2020-08-20 02:00:00,21473
2020-08-20 02:30:00,2020-08-20 02:30:00,21182
2020-08-20 03:00:00,2020-08-20 03:00:00,21311
2020-08-20 03:30:00,2020-08-20 03:30:00,21369
2020-08-20 04:00:00,2020-08-20 04:00:00,21202
2020-08-20 04:30:00,2020-08-20 04:30:00,20800
2020-08-20 05:00:00,2020-08-20 05:00:00,20842
2020-08-20 05:30:00,2020-08-20 05:30:00,21303
2020-08-20 06:00:00,2020-08-20 06:00:00,21377
2020-08-20 06:30:00,2020-08-20 06:30:00,22684
2020-08-20 07:00:00,2020-08-20 07:00:00,24320
2020-08-20 07:30:00,2020-08-20 07:30:00,25172
2020-08-20 08:00:00,2020-08-20 08:00:00,26156
2020-08-20 08:30:00,2020-08-20 08:30:00,26505
2020-08-20 09:00:00,2020-08-20 09:00:00,26202
2020-08-20 09:30:00,2020-08-20 09:30:00,25795
2020-08-20 10:00:00,2020-08-20 10:00:00,25166
2020-08-20 10:30:00,2020-08-20 10:30:00,24852
2020-08-20 11:00:00,2020-08-20 11:00:00,24526
2020-08-20 11:30:00,2020-08-20 11:30:00,24581
2020-08-20 12:00:00,2020-08-20 12:00:00,24702
2020-08-20 12:30:00,2020-08-20 12:30:00,24440
2020-08-20 13:00:00,2020-08-20 13:00:00,24233
2020-08-20 13:30:00,2020-08-20 13:30:00,24008
2020-08-20 14:00:00,2020-08-20 14:00:00,23868
2020-08-20 14:30:00,2020-08-20 14:30:00,23675
2020-08-20 15:00:00,2020-08-20 15:00:00,23804
2020-08-20 15:30:00,2020-08-20 15:30:00,24404
2020-08-20 16:00:00,2020-08-20 16:00:00,25474
2020-08-20 16:30:00,2020-08-20 16:30:00,26665
2020-08-20 17:00:00,2020-08-20 17:00:00,27615
2020-08-20 17:30:00,2020-08-20 17:30:00,28421
2020-08-20 18:00:00,2020-08-20 18:00:00,29161
2020-08-20 18:30:00,2020-08-20 18:30:00,29733
2020-08-20 19:00:00,2020-08-20 19:00:00,29703
2020-08-20 19:30:00,2020-08-20 19:30:00,29678
2020-08-20 20:00:00,2020-08-20 20:00:00,28948
2020-08-20 20:30:00,2020-08-20 20:30:00,29116
2020-08-20 21:00:00,2020-08-20 21:00:00,28680
2020-08-20 21:30:00,2020-08-20 21:30:00,27309
2020-08-20 22:00:00,2020-08-20 22:00:00,26425
2020-08-20 22:30:00,2020-08-20 22:30:00,24731
2020-08-20 23:00:00,2020-08-20 23:00:00,23146
2020-08-20 23:30:00,2020-08-20 23:30:00,21610
