ds,timestamp,y_gt
2020-09-07 00:00:00,2020-09-07 00:00:00,20876
2020-09-07 00:30:00,2020-09-07 00:30:00,20490
2020-09-07 01:00:00,2020-09-07 01:00:00,20482
2020-09-07 01:30:00,2020-09-07 01:30:00,20417
2020-09-07 02:00:00,2020-09-07 02:00:00,20598
2020-09-07 02:30:00,2020-09-07 02:30:00,20771
2020-09-07 03:00:00,2020-09-07 03:00:00,20704
2020-09-07 03:30:00,2020-09-07 03:30:00,20907
2020-09-07 04:00:00,2020-09-07 04:00:00,20246
2020-09-07 04:30:00,2020-09-07 04:30:00,20703
2020-09-07 05:00:00,2020-09-07 05:00:00,20440
2020-09-07 05:30:00,2020-09-07 05:30:00,21480
2020-09-07 06:00:00,2020-09-07 06:00:00,22957
2020-09-07 06:30:00,2020-09-07 06:30:00,24940
2020-09-07 07:00:00,2020-09-07 07:00:00,27065
2020-09-07 07:30:00,2020-09-07 07:30:00,28388
2020-09-07 08:00:00,2020-09-07 08:00:00,29215
2020-09-07 08:30:00,2020-09-07 08:30:00,29490
2020-09-07 09:00:00,2020-09-07 09:00:00,29975
2020-09-07 09:30:00,2020-09-07 09:30:00,29906
2020-09-07 10:00:00,2020-09-07 10:00:00,29846
2020-09-07 10:30:00,2020-09-07 10:30:00,29908
2020-09-07 11:00:00,2020-09-07 11:00:00,29746
2020-09-07 11:30:00,2020-09-07 11:30:00,29630
2020-09-07 12:00:00,2020-09-07 12:00:00,29963
2020-09-07 12:30:00,2020-09-07 12:30:00,29998
2020-09-07 13:00:00,2020-09-07 13:00:00,30472
2020-09-07 13:30:00,2020-09-07 13:30:00,30345
2020-09-07 14:00:00,2020-09-07 14:00:00,30257
2020-09-07 14:30:00,2020-09-07 14:30:00,30011
2020-09-07 15:00:00,2020-09-07 15:00:00,30068
2020-09-07 15:30:00,2020-09-07 15:30:00,30452
2020-09-07 16:00:00,2020-09-07 16:00:00,30061
2020-09-07 16:30:00,2020-09-07 16:30:00,30748
2020-09-07 17:00:00,2020-09-07 17:00:00,31620
2020-09-07 17:30:00,2020-09-07 17:30:00,32190
2020-09-07 18:00:00,2020-09-07 18:00:00,32206
2020-09-07 18:30:00,2020-09-07 18:30:00,32184
2020-09-07 19:00:00,2020-09-07 19:00:00,31972
2020-09-07 19:30:00,2020-09-07 19:30:00,31997
2020-09-07 20:00:00,2020-09-07 20:00:00,32040
2020-09-07 20:30:00,2020-09-07 20:30:00,31445
2020-09-07 21:00:00,2020-09-07 21:00:00,30388
2020-09-07 21:30:00,2020-09-07 21:30:00,28801
2020-09-07 22:00:00,2020-09-07 22:00:00,27856
2020-09-07 22:30:00,2020-09-07 22:30:00,25890
2020-09-07 23:00:00,2020-09-07 23:00:00,23138
2020-09-07 23:30:00,2020-09-07 23:30:00,21952
