ds,timestamp,y_gt
2020-11-19 00:00:00,2020-11-19 00:00:00,24108
2020-11-19 00:30:00,2020-11-19 00:30:00,24551
2020-11-19 01:00:00,2020-11-19 01:00:00,24801
2020-11-19 01:30:00,2020-11-19 01:30:00,24121
2020-11-19 02:00:00,2020-11-19 02:00:00,23716
2020-11-19 02:30:00,2020-11-19 02:30:00,23441
2020-11-19 03:00:00,2020-11-19 03:00:00,22866
2020-11-19 03:30:00,2020-11-19 03:30:00,22444
2020-11-19 04:00:00,2020-11-19 04:00:00,22876
2020-11-19 04:30:00,2020-11-19 04:30:00,23241
2020-11-19 05:00:00,2020-11-19 05:00:00,22608
2020-11-19 05:30:00,2020-11-19 05:30:00,23096
2020-11-19 06:00:00,2020-11-19 06:00:00,25396
2020-11-19 06:30:00,2020-11-19 06:30:00,28026
2020-11-19 07:00:00,2020-11-19 07:00:00,31165
2020-11-19 07:30:00,2020-11-19 07:30:00,32777
2020-11-19 08:00:00,2020-11-19 08:00:00,34315
2020-11-19 08:30:00,2020-11-19 08:30:00,34918
2020-11-19 09:00:00,2020-11-19 09:00:00,35505
2020-11-19 09:30:00,2020-11-19 09:30:00,35531
2020-11-19 10:00:00,2020-11-19 10:00:00,35295
2020-11-19 10:30:00,2020-11-19 10:30:00,30001
2020-11-19 11:00:00,2020-11-19 11:00:00,4126
2020-11-19 11:30:00,2020-11-19 11:30:00,4162
2020-11-19 12:00:00,2020-11-19 12:00:00,4214
2020-11-19 12:30:00,2020-11-19 12:30:00,3962
2020-11-19 13:00:00,2020-11-19 13:00:00,35864
2020-11-19 13:30:00,2020-11-19 13:30:00,35401
2020-11-19 14:00:00,2020-11-19 14:00:00,35516
2020-11-19 14:30:00,2020-11-19 14:30:00,36573
2020-11-19 15:00:00,2020-11-19 15:00:00,38293
2020-11-19 15:30:00,2020-11-19 15:30:00,40080
2020-11-19 16:00:00,2020-11-19 16:00:00,41314
2020-11-19 16:30:00,2020-11-19 16:30:00,43443
2020-11-19 17:00:00,2020-11-19 17:00:00,43944
2020-11-19 17:30:00,2020-11-19 17:30:00,44026
2020-11-19 18:00:00,2020-11-19 18:00:00,43754
2020-11-19 18:30:00,2020-11-19 18:30:00,42828
2020-11-19 19:00:00,2020-11-19 19:00:00,41705
2020-11-19 19:30:00,2020-11-19 19:30:00,40138
2020-11-19 20:00:00,2020-11-19 20:00:00,38721
2020-11-19 20:30:00,2020-11-19 20:30:00,36981
2020-11-19 21:00:00,2020-11-19 21:00:00,35219
2020-11-19 21:30:00,2020-11-19 21:30:00,33061
2020-11-19 22:00:00,2020-11-19 22:00:00,31506
2020-11-19 22:30:00,2020-11-19 22:30:00,29932
2020-11-19 23:00:00,2020-11-19 23:00:00,28131
2020-11-19 23:30:00,2020-11-19 23:30:00,27103
