ds,timestamp,y_gt
2020-11-07 00:00:00,2020-11-07 00:00:00,25672
2020-11-07 00:30:00,2020-11-07 00:30:00,25917
2020-11-07 01:00:00,2020-11-07 01:00:00,25353
2020-11-07 01:30:00,2020-11-07 01:30:00,24860
2020-11-07 02:00:00,2020-11-07 02:00:00,24463
2020-11-07 02:30:00,2020-11-07 02:30:00,24228
2020-11-07 03:00:00,2020-11-07 03:00:00,24014
2020-11-07 03:30:00,2020-11-07 03:30:00,23637
2020-11-07 04:00:00,2020-11-07 04:00:00,23524
2020-11-07 04:30:00,2020-11-07 04:30:00,23477
2020-11-07 05:00:00,2020-11-07 05:00:00,23819
2020-11-07 05:30:00,2020-11-07 05:30:00,24098
2020-11-07 06:00:00,2020-11-07 06:00:00,24895
2020-11-07 06:30:00,2020-11-07 06:30:00,25941
2020-11-07 07:00:00,2020-11-07 07:00:00,27268
2020-11-07 07:30:00,2020-11-07 07:30:00,28032
2020-11-07 08:00:00,2020-11-07 08:00:00,28917
2020-11-07 08:30:00,2020-11-07 08:30:00,30197
2020-11-07 09:00:00,2020-11-07 09:00:00,30732
2020-11-07 09:30:00,2020-11-07 09:30:00,31054
2020-11-07 10:00:00,2020-11-07 10:00:00,31180
2020-11-07 10:30:00,2020-11-07 10:30:00,31101
2020-11-07 11:00:00,2020-11-07 11:00:00,30818
2020-11-07 11:30:00,2020-11-07 11:30:00,30881
2020-11-07 12:00:00,2020-11-07 12:00:00,31167
2020-11-07 12:30:00,2020-11-07 12:30:00,31205
2020-11-07 13:00:00,2020-11-07 13:00:00,31027
2020-11-07 13:30:00,2020-11-07 13:30:00,31277
2020-11-07 14:00:00,2020-11-07 14:00:00,31566
2020-11-07 14:30:00,2020-11-07 14:30:00,31870
2020-11-07 15:00:00,2020-11-07 15:00:00,32644
2020-11-07 15:30:00,2020-11-07 15:30:00,33300
2020-11-07 16:00:00,2020-11-07 16:00:00,34990
2020-11-07 16:30:00,2020-11-07 16:30:00,37406
2020-11-07 17:00:00,2020-11-07 17:00:00,39040
2020-11-07 17:30:00,2020-11-07 17:30:00,39304
2020-11-07 18:00:00,2020-11-07 18:00:00,39101
2020-11-07 18:30:00,2020-11-07 18:30:00,38005
2020-11-07 19:00:00,2020-11-07 19:00:00,36499
2020-11-07 19:30:00,2020-11-07 19:30:00,34869
2020-11-07 20:00:00,2020-11-07 20:00:00,33411
2020-11-07 20:30:00,2020-11-07 20:30:00,32146
2020-11-07 21:00:00,2020-11-07 21:00:00,31005
2020-11-07 21:30:00,2020-11-07 21:30:00,29868
2020-11-07 22:00:00,2020-11-07 22:00:00,28426
2020-11-07 22:30:00,2020-11-07 22:30:00,27453
2020-11-07 23:00:00,2020-11-07 23:00:00,26042
2020-11-07 23:30:00,2020-11-07 23:30:00,25082
