ds,timestamp,y_gt
2020-11-20 00:00:00,2020-11-20 00:00:00,26869
2020-11-20 00:30:00,2020-11-20 00:30:00,27140
2020-11-20 01:00:00,2020-11-20 01:00:00,27150
2020-11-20 01:30:00,2020-11-20 01:30:00,26695
2020-11-20 02:00:00,2020-11-20 02:00:00,26378
2020-11-20 02:30:00,2020-11-20 02:30:00,26082
2020-11-20 03:00:00,2020-11-20 03:00:00,25669
2020-11-20 03:30:00,2020-11-20 03:30:00,25303
2020-11-20 04:00:00,2020-11-20 04:00:00,25006
2020-11-20 04:30:00,2020-11-20 04:30:00,25107
2020-11-20 05:00:00,2020-11-20 05:00:00,25547
2020-11-20 05:30:00,2020-11-20 05:30:00,26006
2020-11-20 06:00:00,2020-11-20 06:00:00,28308
2020-11-20 06:30:00,2020-11-20 06:30:00,30665
2020-11-20 07:00:00,2020-11-20 07:00:00,33282
2020-11-20 07:30:00,2020-11-20 07:30:00,34733
2020-11-20 08:00:00,2020-11-20 08:00:00,36084
2020-11-20 08:30:00,2020-11-20 08:30:00,36637
2020-11-20 09:00:00,2020-11-20 09:00:00,36847
2020-11-20 09:30:00,2020-11-20 09:30:00,36890
2020-11-20 10:00:00,2020-11-20 10:00:00,37420
2020-11-20 10:30:00,2020-11-20 10:30:00,37878
2020-11-20 11:00:00,2020-11-20 11:00:00,37537
2020-11-20 11:30:00,2020-11-20 11:30:00,37738
2020-11-20 12:00:00,2020-11-20 12:00:00,37898
2020-11-20 12:30:00,2020-11-20 12:30:00,37970
2020-11-20 13:00:00,2020-11-20 13:00:00,37725
2020-11-20 13:30:00,2020-11-20 13:30:00,37051
2020-11-20 14:00:00,2020-11-20 14:00:00,36760
2020-11-20 14:30:00,2020-11-20 14:30:00,36350
2020-11-20 15:00:00,2020-11-20 15:00:00,36096
2020-11-20 15:30:00,2020-11-20 15:30:00,36729
2020-11-20 16:00:00,2020-11-20 16:00:00,38216
2020-11-20 16:30:00,2020-11-20 16:30:00,39680
2020-11-20 17:00:00,2020-11-20 17:00:00,40142
2020-11-20 17:30:00,2020-11-20 17:30:00,39861
2020-11-20 18:00:00,2020-11-20 18:00:00,38651
2020-11-20 18:30:00,2020-11-20 18:30:00,37139
2020-11-20 19:00:00,2020-11-20 19:00:00,35873
2020-11-20 19:30:00,2020-11-20 19:30:00,34458
2020-11-20 20:00:00,2020-11-20 20:00:00,33044
2020-11-20 20:30:00,2020-11-20 20:30:00,31556
2020-11-20 21:00:00,2020-11-20 21:00:00,30050
2020-11-20 21:30:00,2020-11-20 21:30:00,28572
2020-11-20 22:00:00,2020-11-20 22:00:00,28027
2020-11-20 22:30:00,2020-11-20 22:30:00,26739
2020-11-20 23:00:00,2020-11-20 23:00:00,24778
2020-11-20 23:30:00,2020-11-20 23:30:00,23767
