ds,timestamp,y_gt
2020-09-19 00:00:00,2020-09-19 00:00:00,21388
2020-09-19 00:30:00,2020-09-19 00:30:00,21234
2020-09-19 01:00:00,2020-09-19 01:00:00,20544
2020-09-19 01:30:00,2020-09-19 01:30:00,20395
2020-09-19 02:00:00,2020-09-19 02:00:00,20049
2020-09-19 02:30:00,2020-09-19 02:30:00,19762
2020-09-19 03:00:00,2020-09-19 03:00:00,19987
2020-09-19 03:30:00,2020-09-19 03:30:00,20085
2020-09-19 04:00:00,2020-09-19 04:00:00,19903
2020-09-19 04:30:00,2020-09-19 04:30:00,19559
2020-09-19 05:00:00,2020-09-19 05:00:00,18957
2020-09-19 05:30:00,2020-09-19 05:30:00,19261
2020-09-19 06:00:00,2020-09-19 06:00:00,20390
2020-09-19 06:30:00,2020-09-19 06:30:00,21181
2020-09-19 07:00:00,2020-09-19 07:00:00,22292
2020-09-19 07:30:00,2020-09-19 07:30:00,23296
2020-09-19 08:00:00,2020-09-19 08:00:00,24229
2020-09-19 08:30:00,2020-09-19 08:30:00,24839
2020-09-19 09:00:00,2020-09-19 09:00:00,25190
2020-09-19 09:30:00,2020-09-19 09:30:00,24492
2020-09-19 10:00:00,2020-09-19 10:00:00,23969
2020-09-19 10:30:00,2020-09-19 10:30:00,23664
2020-09-19 11:00:00,2020-09-19 11:00:00,23144
2020-09-19 11:30:00,2020-09-19 11:30:00,22674
2020-09-19 12:00:00,2020-09-19 12:00:00,22576
2020-09-19 12:30:00,2020-09-19 12:30:00,22853
2020-09-19 13:00:00,2020-09-19 13:00:00,22048
2020-09-19 13:30:00,2020-09-19 13:30:00,21690
2020-09-19 14:00:00,2020-09-19 14:00:00,21575
2020-09-19 14:30:00,2020-09-19 14:30:00,21458
2020-09-19 15:00:00,2020-09-19 15:00:00,21816
2020-09-19 15:30:00,2020-09-19 15:30:00,22276
2020-09-19 16:00:00,2020-09-19 16:00:00,23419
2020-09-19 16:30:00,2020-09-19 16:30:00,24645
2020-09-19 17:00:00,2020-09-19 17:00:00,26585
2020-09-19 17:30:00,2020-09-19 17:30:00,27695
2020-09-19 18:00:00,2020-09-19 18:00:00,28304
2020-09-19 18:30:00,2020-09-19 18:30:00,28813
2020-09-19 19:00:00,2020-09-19 19:00:00,29363
2020-09-19 19:30:00,2020-09-19 19:30:00,29989
2020-09-19 20:00:00,2020-09-19 20:00:00,29257
2020-09-19 20:30:00,2020-09-19 20:30:00,27974
2020-09-19 21:00:00,2020-09-19 21:00:00,27378
2020-09-19 21:30:00,2020-09-19 21:30:00,26336
2020-09-19 22:00:00,2020-09-19 22:00:00,25208
2020-09-19 22:30:00,2020-09-19 22:30:00,24162
2020-09-19 23:00:00,2020-09-19 23:00:00,22858
2020-09-19 23:30:00,2020-09-19 23:30:00,21761
