ds,timestamp,y_gt
2020-10-26 00:00:00,2020-10-26 00:00:00,22661
2020-10-26 00:30:00,2020-10-26 00:30:00,23018
2020-10-26 01:00:00,2020-10-26 01:00:00,23108
2020-10-26 01:30:00,2020-10-26 01:30:00,22634
2020-10-26 02:00:00,2020-10-26 02:00:00,22379
2020-10-26 02:30:00,2020-10-26 02:30:00,22134
2020-10-26 03:00:00,2020-10-26 03:00:00,22344
2020-10-26 03:30:00,2020-10-26 03:30:00,22197
2020-10-26 04:00:00,2020-10-26 04:00:00,22007
2020-10-26 04:30:00,2020-10-26 04:30:00,22083
2020-10-26 05:00:00,2020-10-26 05:00:00,22072
2020-10-26 05:30:00,2020-10-26 05:30:00,23275
2020-10-26 06:00:00,2020-10-26 06:00:00,25746
2020-10-26 06:30:00,2020-10-26 06:30:00,27283
2020-10-26 07:00:00,2020-10-26 07:00:00,29700
2020-10-26 07:30:00,2020-10-26 07:30:00,30983
2020-10-26 08:00:00,2020-10-26 08:00:00,32406
2020-10-26 08:30:00,2020-10-26 08:30:00,33154
2020-10-26 09:00:00,2020-10-26 09:00:00,33133
2020-10-26 09:30:00,2020-10-26 09:30:00,33170
2020-10-26 10:00:00,2020-10-26 10:00:00,32717
2020-10-26 10:30:00,2020-10-26 10:30:00,32491
2020-10-26 11:00:00,2020-10-26 11:00:00,32418
2020-10-26 11:30:00,2020-10-26 11:30:00,32524
2020-10-26 12:00:00,2020-10-26 12:00:00,32712
2020-10-26 12:30:00,2020-10-26 12:30:00,32526
2020-10-26 13:00:00,2020-10-26 13:00:00,32460
2020-10-26 13:30:00,2020-10-26 13:30:00,32016
2020-10-26 14:00:00,2020-10-26 14:00:00,31990
2020-10-26 14:30:00,2020-10-26 14:30:00,32600
2020-10-26 15:00:00,2020-10-26 15:00:00,33053
2020-10-26 15:30:00,2020-10-26 15:30:00,34109
2020-10-26 16:00:00,2020-10-26 16:00:00,35877
2020-10-26 16:30:00,2020-10-26 16:30:00,38182
2020-10-26 17:00:00,2020-10-26 17:00:00,40758
2020-10-26 17:30:00,2020-10-26 17:30:00,41607
2020-10-26 18:00:00,2020-10-26 18:00:00,40791
2020-10-26 18:30:00,2020-10-26 18:30:00,39979
2020-10-26 19:00:00,2020-10-26 19:00:00,38592
2020-10-26 19:30:00,2020-10-26 19:30:00,37350
2020-10-26 20:00:00,2020-10-26 20:00:00,36425
2020-10-26 20:30:00,2020-10-26 20:30:00,34474
2020-10-26 21:00:00,2020-10-26 21:00:00,32941
2020-10-26 21:30:00,2020-10-26 21:30:00,31035
2020-10-26 22:00:00,2020-10-26 22:00:00,29334
2020-10-26 22:30:00,2020-10-26 22:30:00,27646
2020-10-26 23:00:00,2020-10-26 23:00:00,25991
2020-10-26 23:30:00,2020-10-26 23:30:00,24853
