ds,timestamp,y_gt
2020-10-29 00:00:00,2020-10-29 00:00:00,24643
2020-10-29 00:30:00,2020-10-29 00:30:00,24795
2020-10-29 01:00:00,2020-10-29 01:00:00,24624
2020-10-29 01:30:00,2020-10-29 01:30:00,24052
2020-10-29 02:00:00,2020-10-29 02:00:00,23832
2020-10-29 02:30:00,2020-10-29 02:30:00,23587
2020-10-29 03:00:00,2020-10-29 03:00:00,23045
2020-10-29 03:30:00,2020-10-29 03:30:00,22811
2020-10-29 04:00:00,2020-10-29 04:00:00,22837
2020-10-29 04:30:00,2020-10-29 04:30:00,23192
2020-10-29 05:00:00,2020-10-29 05:00:00,23611
2020-10-29 05:30:00,2020-10-29 05:30:00,23552
2020-10-29 06:00:00,2020-10-29 06:00:00,26292
2020-10-29 06:30:00,2020-10-29 06:30:00,28291
2020-10-29 07:00:00,2020-10-29 07:00:00,30421
2020-10-29 07:30:00,2020-10-29 07:30:00,32089
2020-10-29 08:00:00,2020-10-29 08:00:00,34055
2020-10-29 08:30:00,2020-10-29 08:30:00,35218
2020-10-29 09:00:00,2020-10-29 09:00:00,36099
2020-10-29 09:30:00,2020-10-29 09:30:00,36106
2020-10-29 10:00:00,2020-10-29 10:00:00,36397
2020-10-29 10:30:00,2020-10-29 10:30:00,36537
2020-10-29 11:00:00,2020-10-29 11:00:00,36922
2020-10-29 11:30:00,2020-10-29 11:30:00,37120
2020-10-29 12:00:00,2020-10-29 12:00:00,37411
2020-10-29 12:30:00,2020-10-29 12:30:00,37303
2020-10-29 13:00:00,2020-10-29 13:00:00,37117
2020-10-29 13:30:00,2020-10-29 13:30:00,36585
2020-10-29 14:00:00,2020-10-29 14:00:00,36342
2020-10-29 14:30:00,2020-10-29 14:30:00,36114
2020-10-29 15:00:00,2020-10-29 15:00:00,36107
2020-10-29 15:30:00,2020-10-29 15:30:00,36282
2020-10-29 16:00:00,2020-10-29 16:00:00,37032
2020-10-29 16:30:00,2020-10-29 16:30:00,38677
2020-10-29 17:00:00,2020-10-29 17:00:00,39935
2020-10-29 17:30:00,2020-10-29 17:30:00,39815
2020-10-29 18:00:00,2020-10-29 18:00:00,39391
2020-10-29 18:30:00,2020-10-29 18:30:00,37903
2020-10-29 19:00:00,2020-10-29 19:00:00,36783
2020-10-29 19:30:00,2020-10-29 19:30:00,35131
2020-10-29 20:00:00,2020-10-29 20:00:00,33729
2020-10-29 20:30:00,2020-10-29 20:30:00,31989
2020-10-29 21:00:00,2020-10-29 21:00:00,30275
2020-10-29 21:30:00,2020-10-29 21:30:00,28736
2020-10-29 22:00:00,2020-10-29 22:00:00,26905
2020-10-29 22:30:00,2020-10-29 22:30:00,25235
2020-10-29 23:00:00,2020-10-29 23:00:00,23924
2020-10-29 23:30:00,2020-10-29 23:30:00,23465
