ds,timestamp,y_gt
2020-11-08 00:00:00,2020-11-08 00:00:00,24674
2020-11-08 00:30:00,2020-11-08 00:30:00,24797
2020-11-08 01:00:00,2020-11-08 01:00:00,24295
2020-11-08 01:30:00,2020-11-08 01:30:00,23444
2020-11-08 02:00:00,2020-11-08 02:00:00,22926
2020-11-08 02:30:00,2020-11-08 02:30:00,22714
2020-11-08 03:00:00,2020-11-08 03:00:00,22771
2020-11-08 03:30:00,2020-11-08 03:30:00,22384
2020-11-08 04:00:00,2020-11-08 04:00:00,22223
2020-11-08 04:30:00,2020-11-08 04:30:00,22097
2020-11-08 05:00:00,2020-11-08 05:00:00,22454
2020-11-08 05:30:00,2020-11-08 05:30:00,22785
2020-11-08 06:00:00,2020-11-08 06:00:00,23483
2020-11-08 06:30:00,2020-11-08 06:30:00,24173
2020-11-08 07:00:00,2020-11-08 07:00:00,24450
2020-11-08 07:30:00,2020-11-08 07:30:00,24730
2020-11-08 08:00:00,2020-11-08 08:00:00,26016
2020-11-08 08:30:00,2020-11-08 08:30:00,27633
2020-11-08 09:00:00,2020-11-08 09:00:00,29059
2020-11-08 09:30:00,2020-11-08 09:30:00,30062
2020-11-08 10:00:00,2020-11-08 10:00:00,30861
2020-11-08 10:30:00,2020-11-08 10:30:00,31149
2020-11-08 11:00:00,2020-11-08 11:00:00,31478
2020-11-08 11:30:00,2020-11-08 11:30:00,32386
2020-11-08 12:00:00,2020-11-08 12:00:00,33244
2020-11-08 12:30:00,2020-11-08 12:30:00,33461
2020-11-08 13:00:00,2020-11-08 13:00:00,33858
2020-11-08 13:30:00,2020-11-08 13:30:00,33589
2020-11-08 14:00:00,2020-11-08 14:00:00,34039
2020-11-08 14:30:00,2020-11-08 14:30:00,34496
2020-11-08 15:00:00,2020-11-08 15:00:00,34960
2020-11-08 15:30:00,2020-11-08 15:30:00,35638
2020-11-08 16:00:00,2020-11-08 16:00:00,37210
2020-11-08 16:30:00,2020-11-08 16:30:00,39425
2020-11-08 17:00:00,2020-11-08 17:00:00,40324
2020-11-08 17:30:00,2020-11-08 17:30:00,39720
2020-11-08 18:00:00,2020-11-08 18:00:00,38819
2020-11-08 18:30:00,2020-11-08 18:30:00,37651
2020-11-08 19:00:00,2020-11-08 19:00:00,36216
2020-11-08 19:30:00,2020-11-08 19:30:00,34873
2020-11-08 20:00:00,2020-11-08 20:00:00,33814
2020-11-08 20:30:00,2020-11-08 20:30:00,32485
2020-11-08 21:00:00,2020-11-08 21:00:00,30881
2020-11-08 21:30:00,2020-11-08 21:30:00,29644
2020-11-08 22:00:00,2020-11-08 22:00:00,28156
2020-11-08 22:30:00,2020-11-08 22:30:00,26868
2020-11-08 23:00:00,2020-11-08 23:00:00,25553
2020-11-08 23:30:00,2020-11-08 23:30:00,24285
