ds,timestamp,y_gt
2020-08-30 00:00:00,2020-08-30 00:00:00,20029
2020-08-30 00:30:00,2020-08-30 00:30:00,19468
2020-08-30 01:00:00,2020-08-30 01:00:00,18985
2020-08-30 01:30:00,2020-08-30 01:30:00,18988
2020-08-30 02:00:00,2020-08-30 02:00:00,18852
2020-08-30 02:30:00,2020-08-30 02:30:00,18656
2020-08-30 03:00:00,2020-08-30 03:00:00,18453
2020-08-30 03:30:00,2020-08-30 03:30:00,18587
2020-08-30 04:00:00,2020-08-30 04:00:00,18400
2020-08-30 04:30:00,2020-08-30 04:30:00,18269
2020-08-30 05:00:00,2020-08-30 05:00:00,18524
2020-08-30 05:30:00,2020-08-30 05:30:00,18620
2020-08-30 06:00:00,2020-08-30 06:00:00,18975
2020-08-30 06:30:00,2020-08-30 06:30:00,19349
2020-08-30 07:00:00,2020-08-30 07:00:00,20129
2020-08-30 07:30:00,2020-08-30 07:30:00,20543
2020-08-30 08:00:00,2020-08-30 08:00:00,21205
2020-08-30 08:30:00,2020-08-30 08:30:00,21537
2020-08-30 09:00:00,2020-08-30 09:00:00,21993
2020-08-30 09:30:00,2020-08-30 09:30:00,22149
2020-08-30 10:00:00,2020-08-30 10:00:00,22478
2020-08-30 10:30:00,2020-08-30 10:30:00,22506
2020-08-30 11:00:00,2020-08-30 11:00:00,23305
2020-08-30 11:30:00,2020-08-30 11:30:00,23864
2020-08-30 12:00:00,2020-08-30 12:00:00,24345
2020-08-30 12:30:00,2020-08-30 12:30:00,24465
2020-08-30 13:00:00,2020-08-30 13:00:00,24220
2020-08-30 13:30:00,2020-08-30 13:30:00,24018
2020-08-30 14:00:00,2020-08-30 14:00:00,23857
2020-08-30 14:30:00,2020-08-30 14:30:00,23700
2020-08-30 15:00:00,2020-08-30 15:00:00,24033
2020-08-30 15:30:00,2020-08-30 15:30:00,24708
2020-08-30 16:00:00,2020-08-30 16:00:00,25600
2020-08-30 16:30:00,2020-08-30 16:30:00,26693
2020-08-30 17:00:00,2020-08-30 17:00:00,28063
2020-08-30 17:30:00,2020-08-30 17:30:00,28758
2020-08-30 18:00:00,2020-08-30 18:00:00,29319
2020-08-30 18:30:00,2020-08-30 18:30:00,29457
2020-08-30 19:00:00,2020-08-30 19:00:00,29259
2020-08-30 19:30:00,2020-08-30 19:30:00,28963
2020-08-30 20:00:00,2020-08-30 20:00:00,29490
2020-08-30 20:30:00,2020-08-30 20:30:00,29459
2020-08-30 21:00:00,2020-08-30 21:00:00,28663
2020-08-30 21:30:00,2020-08-30 21:30:00,27472
2020-08-30 22:00:00,2020-08-30 22:00:00,26692
2020-08-30 22:30:00,2020-08-30 22:30:00,25190
2020-08-30 23:00:00,2020-08-30 23:00:00,23810
2020-08-30 23:30:00,2020-08-30 23:30:00,22834
