ds,timestamp,y_gt
2020-10-05 00:00:00,2020-10-05 00:00:00,22028
2020-10-05 00:30:00,2020-10-05 00:30:00,21771
2020-10-05 01:00:00,2020-10-05 01:00:00,21787
2020-10-05 01:30:00,2020-10-05 01:30:00,22152
2020-10-05 02:00:00,2020-10-05 02:00:00,22056
2020-10-05 02:30:00,2020-10-05 02:30:00,21952
2020-10-05 03:00:00,2020-10-05 03:00:00,21856
2020-10-05 03:30:00,2020-10-05 03:30:00,21653
2020-10-05 04:00:00,2020-10-05 04:00:00,21577
2020-10-05 04:30:00,2020-10-05 04:30:00,21709
2020-10-05 05:00:00,2020-10-05 05:00:00,21571
2020-10-05 05:30:00,2020-10-05 05:30:00,22603
2020-10-05 06:00:00,2020-10-05 06:00:00,25336
2020-10-05 06:30:00,2020-10-05 06:30:00,28006
2020-10-05 07:00:00,2020-10-05 07:00:00,30895
2020-10-05 07:30:00,2020-10-05 07:30:00,33140
2020-10-05 08:00:00,2020-10-05 08:00:00,34076
2020-10-05 08:30:00,2020-10-05 08:30:00,34015
2020-10-05 09:00:00,2020-10-05 09:00:00,34354
2020-10-05 09:30:00,2020-10-05 09:30:00,34235
2020-10-05 10:00:00,2020-10-05 10:00:00,33868
2020-10-05 10:30:00,2020-10-05 10:30:00,33720
2020-10-05 11:00:00,2020-10-05 11:00:00,33602
2020-10-05 11:30:00,2020-10-05 11:30:00,33436
2020-10-05 12:00:00,2020-10-05 12:00:00,32880
2020-10-05 12:30:00,2020-10-05 12:30:00,33351
2020-10-05 13:00:00,2020-10-05 13:00:00,33226
2020-10-05 13:30:00,2020-10-05 13:30:00,32922
2020-10-05 14:00:00,2020-10-05 14:00:00,33024
2020-10-05 14:30:00,2020-10-05 14:30:00,33185
2020-10-05 15:00:00,2020-10-05 15:00:00,33493
2020-10-05 15:30:00,2020-10-05 15:30:00,34078
2020-10-05 16:00:00,2020-10-05 16:00:00,35409
2020-10-05 16:30:00,2020-10-05 16:30:00,36622
2020-10-05 17:00:00,2020-10-05 17:00:00,37665
2020-10-05 17:30:00,2020-10-05 17:30:00,38203
2020-10-05 18:00:00,2020-10-05 18:00:00,38478
2020-10-05 18:30:00,2020-10-05 18:30:00,38909
2020-10-05 19:00:00,2020-10-05 19:00:00,39003
2020-10-05 19:30:00,2020-10-05 19:30:00,37415
2020-10-05 20:00:00,2020-10-05 20:00:00,35817
2020-10-05 20:30:00,2020-10-05 20:30:00,34196
2020-10-05 21:00:00,2020-10-05 21:00:00,32479
2020-10-05 21:30:00,2020-10-05 21:30:00,30559
2020-10-05 22:00:00,2020-10-05 22:00:00,28619
2020-10-05 22:30:00,2020-10-05 22:30:00,26745
2020-10-05 23:00:00,2020-10-05 23:00:00,24849
2020-10-05 23:30:00,2020-10-05 23:30:00,23493
