ds,timestamp,y_gt
2020-11-01 00:00:00,2020-11-01 00:00:00,23376
2020-11-01 00:30:00,2020-11-01 00:30:00,23481
2020-11-01 01:00:00,2020-11-01 01:00:00,22849
2020-11-01 01:30:00,2020-11-01 01:30:00,22021
2020-11-01 02:00:00,2020-11-01 02:00:00,22185
2020-11-01 02:30:00,2020-11-01 02:30:00,21686
2020-11-01 03:00:00,2020-11-01 03:00:00,21294
2020-11-01 03:30:00,2020-11-01 03:30:00,21105
2020-11-01 04:00:00,2020-11-01 04:00:00,21396
2020-11-01 04:30:00,2020-11-01 04:30:00,21174
2020-11-01 05:00:00,2020-11-01 05:00:00,21681
2020-11-01 05:30:00,2020-11-01 05:30:00,22084
2020-11-01 06:00:00,2020-11-01 06:00:00,22122
2020-11-01 06:30:00,2020-11-01 06:30:00,22444
2020-11-01 07:00:00,2020-11-01 07:00:00,22643
2020-11-01 07:30:00,2020-11-01 07:30:00,22851
2020-11-01 08:00:00,2020-11-01 08:00:00,23166
2020-11-01 08:30:00,2020-11-01 08:30:00,24075
2020-11-01 09:00:00,2020-11-01 09:00:00,25229
2020-11-01 09:30:00,2020-11-01 09:30:00,26182
2020-11-01 10:00:00,2020-11-01 10:00:00,26892
2020-11-01 10:30:00,2020-11-01 10:30:00,27436
2020-11-01 11:00:00,2020-11-01 11:00:00,27546
2020-11-01 11:30:00,2020-11-01 11:30:00,27958
2020-11-01 12:00:00,2020-11-01 12:00:00,28436
2020-11-01 12:30:00,2020-11-01 12:30:00,28839
2020-11-01 13:00:00,2020-11-01 13:00:00,28838
2020-11-01 13:30:00,2020-11-01 13:30:00,29161
2020-11-01 14:00:00,2020-11-01 14:00:00,29455
2020-11-01 14:30:00,2020-11-01 14:30:00,29926
2020-11-01 15:00:00,2020-11-01 15:00:00,31145
2020-11-01 15:30:00,2020-11-01 15:30:00,31884
2020-11-01 16:00:00,2020-11-01 16:00:00,33462
2020-11-01 16:30:00,2020-11-01 16:30:00,35406
2020-11-01 17:00:00,2020-11-01 17:00:00,36352
2020-11-01 17:30:00,2020-11-01 17:30:00,36222
2020-11-01 18:00:00,2020-11-01 18:00:00,35386
2020-11-01 18:30:00,2020-11-01 18:30:00,34602
2020-11-01 19:00:00,2020-11-01 19:00:00,33043
2020-11-01 19:30:00,2020-11-01 19:30:00,31428
2020-11-01 20:00:00,2020-11-01 20:00:00,30134
2020-11-01 20:30:00,2020-11-01 20:30:00,28786
2020-11-01 21:00:00,2020-11-01 21:00:00,27620
2020-11-01 21:30:00,2020-11-01 21:30:00,26559
2020-11-01 22:00:00,2020-11-01 22:00:00,25425
2020-11-01 22:30:00,2020-11-01 22:30:00,24153
2020-11-01 23:00:00,2020-11-01 23:00:00,23158
2020-11-01 23:30:00,2020-11-01 23:30:00,22923
