ds,timestamp,y_gt
2020-08-27 00:00:00,2020-08-27 00:00:00,24725
2020-08-27 00:30:00,2020-08-27 00:30:00,24083
2020-08-27 01:00:00,2020-08-27 01:00:00,24112
2020-08-27 01:30:00,2020-08-27 01:30:00,24085
2020-08-27 02:00:00,2020-08-27 02:00:00,23944
2020-08-27 02:30:00,2020-08-27 02:30:00,23632
2020-08-27 03:00:00,2020-08-27 03:00:00,23373
2020-08-27 03:30:00,2020-08-27 03:30:00,23337
2020-08-27 04:00:00,2020-08-27 04:00:00,23472
2020-08-27 04:30:00,2020-08-27 04:30:00,23724
2020-08-27 05:00:00,2020-08-27 05:00:00,22557
2020-08-27 05:30:00,2020-08-27 05:30:00,22834
2020-08-27 06:00:00,2020-08-27 06:00:00,23796
2020-08-27 06:30:00,2020-08-27 06:30:00,24873
2020-08-27 07:00:00,2020-08-27 07:00:00,26849
2020-08-27 07:30:00,2020-08-27 07:30:00,27925
2020-08-27 08:00:00,2020-08-27 08:00:00,28982
2020-08-27 08:30:00,2020-08-27 08:30:00,29588
2020-08-27 09:00:00,2020-08-27 09:00:00,30751
2020-08-27 09:30:00,2020-08-27 09:30:00,31130
2020-08-27 10:00:00,2020-08-27 10:00:00,31090
2020-08-27 10:30:00,2020-08-27 10:30:00,31525
2020-08-27 11:00:00,2020-08-27 11:00:00,32256
2020-08-27 11:30:00,2020-08-27 11:30:00,32528
2020-08-27 12:00:00,2020-08-27 12:00:00,32822
2020-08-27 12:30:00,2020-08-27 12:30:00,33117
2020-08-27 13:00:00,2020-08-27 13:00:00,32973
2020-08-27 13:30:00,2020-08-27 13:30:00,33065
2020-08-27 14:00:00,2020-08-27 14:00:00,32748
2020-08-27 14:30:00,2020-08-27 14:30:00,32451
2020-08-27 15:00:00,2020-08-27 15:00:00,32123
2020-08-27 15:30:00,2020-08-27 15:30:00,32183
2020-08-27 16:00:00,2020-08-27 16:00:00,32523
2020-08-27 16:30:00,2020-08-27 16:30:00,32757
2020-08-27 17:00:00,2020-08-27 17:00:00,33404
2020-08-27 17:30:00,2020-08-27 17:30:00,33759
2020-08-27 18:00:00,2020-08-27 18:00:00,33449
2020-08-27 18:30:00,2020-08-27 18:30:00,33222
2020-08-27 19:00:00,2020-08-27 19:00:00,32859
2020-08-27 19:30:00,2020-08-27 19:30:00,32346
2020-08-27 20:00:00,2020-08-27 20:00:00,32422
2020-08-27 20:30:00,2020-08-27 20:30:00,31804
2020-08-27 21:00:00,2020-08-27 21:00:00,30343
2020-08-27 21:30:00,2020-08-27 21:30:00,28857
2020-08-27 22:00:00,2020-08-27 22:00:00,27220
2020-08-27 22:30:00,2020-08-27 22:30:00,26012
2020-08-27 23:00:00,2020-08-27 23:00:00,24224
2020-08-27 23:30:00,2020-08-27 23:30:00,22826
