ds,timestamp,y_gt
2020-10-19 00:00:00,2020-10-19 00:00:00,22406
2020-10-19 00:30:00,2020-10-19 00:30:00,21977
2020-10-19 01:00:00,2020-10-19 01:00:00,22070
2020-10-19 01:30:00,2020-10-19 01:30:00,22757
2020-10-19 02:00:00,2020-10-19 02:00:00,23282
2020-10-19 02:30:00,2020-10-19 02:30:00,23121
2020-10-19 03:00:00,2020-10-19 03:00:00,22941
2020-10-19 03:30:00,2020-10-19 03:30:00,22706
2020-10-19 04:00:00,2020-10-19 04:00:00,22502
2020-10-19 04:30:00,2020-10-19 04:30:00,22437
2020-10-19 05:00:00,2020-10-19 05:00:00,22073
2020-10-19 05:30:00,2020-10-19 05:30:00,22827
2020-10-19 06:00:00,2020-10-19 06:00:00,25999
2020-10-19 06:30:00,2020-10-19 06:30:00,28178
2020-10-19 07:00:00,2020-10-19 07:00:00,31635
2020-10-19 07:30:00,2020-10-19 07:30:00,33646
2020-10-19 08:00:00,2020-10-19 08:00:00,34226
2020-10-19 08:30:00,2020-10-19 08:30:00,34564
2020-10-19 09:00:00,2020-10-19 09:00:00,34889
2020-10-19 09:30:00,2020-10-19 09:30:00,34458
2020-10-19 10:00:00,2020-10-19 10:00:00,33816
2020-10-19 10:30:00,2020-10-19 10:30:00,33155
2020-10-19 11:00:00,2020-10-19 11:00:00,32662
2020-10-19 11:30:00,2020-10-19 11:30:00,32342
2020-10-19 12:00:00,2020-10-19 12:00:00,32401
2020-10-19 12:30:00,2020-10-19 12:30:00,32110
2020-10-19 13:00:00,2020-10-19 13:00:00,31911
2020-10-19 13:30:00,2020-10-19 13:30:00,31685
2020-10-19 14:00:00,2020-10-19 14:00:00,31582
2020-10-19 14:30:00,2020-10-19 14:30:00,32031
2020-10-19 15:00:00,2020-10-19 15:00:00,32192
2020-10-19 15:30:00,2020-10-19 15:30:00,33291
2020-10-19 16:00:00,2020-10-19 16:00:00,34516
2020-10-19 16:30:00,2020-10-19 16:30:00,35917
2020-10-19 17:00:00,2020-10-19 17:00:00,37286
2020-10-19 17:30:00,2020-10-19 17:30:00,38242
2020-10-19 18:00:00,2020-10-19 18:00:00,39029
2020-10-19 18:30:00,2020-10-19 18:30:00,38763
2020-10-19 19:00:00,2020-10-19 19:00:00,37777
2020-10-19 19:30:00,2020-10-19 19:30:00,36109
2020-10-19 20:00:00,2020-10-19 20:00:00,34206
2020-10-19 20:30:00,2020-10-19 20:30:00,32557
2020-10-19 21:00:00,2020-10-19 21:00:00,31115
2020-10-19 21:30:00,2020-10-19 21:30:00,28804
2020-10-19 22:00:00,2020-10-19 22:00:00,27061
2020-10-19 22:30:00,2020-10-19 22:30:00,25396
2020-10-19 23:00:00,2020-10-19 23:00:00,24249
2020-10-19 23:30:00,2020-10-19 23:30:00,23155
