ds,timestamp,y_gt
2020-09-06 00:00:00,2020-09-06 00:00:00,21022
2020-09-06 00:30:00,2020-09-06 00:30:00,20282
2020-09-06 01:00:00,2020-09-06 01:00:00,19672
2020-09-06 01:30:00,2020-09-06 01:30:00,19721
2020-09-06 02:00:00,2020-09-06 02:00:00,19674
2020-09-06 02:30:00,2020-09-06 02:30:00,19222
2020-09-06 03:00:00,2020-09-06 03:00:00,19135
2020-09-06 03:30:00,2020-09-06 03:30:00,18896
2020-09-06 04:00:00,2020-09-06 04:00:00,18732
2020-09-06 04:30:00,2020-09-06 04:30:00,18863
2020-09-06 05:00:00,2020-09-06 05:00:00,18978
2020-09-06 05:30:00,2020-09-06 05:30:00,19345
2020-09-06 06:00:00,2020-09-06 06:00:00,19342
2020-09-06 06:30:00,2020-09-06 06:30:00,19785
2020-09-06 07:00:00,2020-09-06 07:00:00,20702
2020-09-06 07:30:00,2020-09-06 07:30:00,21563
2020-09-06 08:00:00,2020-09-06 08:00:00,22778
2020-09-06 08:30:00,2020-09-06 08:30:00,23472
2020-09-06 09:00:00,2020-09-06 09:00:00,24346
2020-09-06 09:30:00,2020-09-06 09:30:00,24694
2020-09-06 10:00:00,2020-09-06 10:00:00,24968
2020-09-06 10:30:00,2020-09-06 10:30:00,24853
2020-09-06 11:00:00,2020-09-06 11:00:00,25094
2020-09-06 11:30:00,2020-09-06 11:30:00,25335
2020-09-06 12:00:00,2020-09-06 12:00:00,25648
2020-09-06 12:30:00,2020-09-06 12:30:00,25661
2020-09-06 13:00:00,2020-09-06 13:00:00,25427
2020-09-06 13:30:00,2020-09-06 13:30:00,25036
2020-09-06 14:00:00,2020-09-06 14:00:00,24880
2020-09-06 14:30:00,2020-09-06 14:30:00,24995
2020-09-06 15:00:00,2020-09-06 15:00:00,25478
2020-09-06 15:30:00,2020-09-06 15:30:00,25933
2020-09-06 16:00:00,2020-09-06 16:00:00,26476
2020-09-06 16:30:00,2020-09-06 16:30:00,27608
2020-09-06 17:00:00,2020-09-06 17:00:00,29063
2020-09-06 17:30:00,2020-09-06 17:30:00,29653
2020-09-06 18:00:00,2020-09-06 18:00:00,30038
2020-09-06 18:30:00,2020-09-06 18:30:00,30117
2020-09-06 19:00:00,2020-09-06 19:00:00,30220
2020-09-06 19:30:00,2020-09-06 19:30:00,30342
2020-09-06 20:00:00,2020-09-06 20:00:00,30927
2020-09-06 20:30:00,2020-09-06 20:30:00,30162
2020-09-06 21:00:00,2020-09-06 21:00:00,28717
2020-09-06 21:30:00,2020-09-06 21:30:00,27571
2020-09-06 22:00:00,2020-09-06 22:00:00,26289
2020-09-06 22:30:00,2020-09-06 22:30:00,24579
2020-09-06 23:00:00,2020-09-06 23:00:00,22940
2020-09-06 23:30:00,2020-09-06 23:30:00,21839
