ds,timestamp,y_gt
2020-08-16 00:00:00,2020-08-16 00:00:00,21712
2020-08-16 00:30:00,2020-08-16 00:30:00,20904
2020-08-16 01:00:00,2020-08-16 01:00:00,20431
2020-08-16 01:30:00,2020-08-16 01:30:00,20197
2020-08-16 02:00:00,2020-08-16 02:00:00,20191
2020-08-16 02:30:00,2020-08-16 02:30:00,20041
2020-08-16 03:00:00,2020-08-16 03:00:00,20008
2020-08-16 03:30:00,2020-08-16 03:30:00,19905
2020-08-16 04:00:00,2020-08-16 04:00:00,19920
2020-08-16 04:30:00,2020-08-16 04:30:00,19859
2020-08-16 05:00:00,2020-08-16 05:00:00,19971
2020-08-16 05:30:00,2020-08-16 05:30:00,20257
2020-08-16 06:00:00,2020-08-16 06:00:00,20165
2020-08-16 06:30:00,2020-08-16 06:30:00,20356
2020-08-16 07:00:00,2020-08-16 07:00:00,20639
2020-08-16 07:30:00,2020-08-16 07:30:00,21233
2020-08-16 08:00:00,2020-08-16 08:00:00,22431
2020-08-16 08:30:00,2020-08-16 08:30:00,23414
2020-08-16 09:00:00,2020-08-16 09:00:00,24680
2020-08-16 09:30:00,2020-08-16 09:30:00,25589
2020-08-16 10:00:00,2020-08-16 10:00:00,26152
2020-08-16 10:30:00,2020-08-16 10:30:00,25834
2020-08-16 11:00:00,2020-08-16 11:00:00,26080
2020-08-16 11:30:00,2020-08-16 11:30:00,26966
2020-08-16 12:00:00,2020-08-16 12:00:00,27485
2020-08-16 12:30:00,2020-08-16 12:30:00,27442
2020-08-16 13:00:00,2020-08-16 13:00:00,27254
2020-08-16 13:30:00,2020-08-16 13:30:00,26936
2020-08-16 14:00:00,2020-08-16 14:00:00,26659
2020-08-16 14:30:00,2020-08-16 14:30:00,26595
2020-08-16 15:00:00,2020-08-16 15:00:00,27017
2020-08-16 15:30:00,2020-08-16 15:30:00,27496
2020-08-16 16:00:00,2020-08-16 16:00:00,27773
2020-08-16 16:30:00,2020-08-16 16:30:00,28405
2020-08-16 17:00:00,2020-08-16 17:00:00,28963
2020-08-16 17:30:00,2020-08-16 17:30:00,29400
2020-08-16 18:00:00,2020-08-16 18:00:00,29375
2020-08-16 18:30:00,2020-08-16 18:30:00,29241
2020-08-16 19:00:00,2020-08-16 19:00:00,28854
2020-08-16 19:30:00,2020-08-16 19:30:00,28409
2020-08-16 20:00:00,2020-08-16 20:00:00,28013
2020-08-16 20:30:00,2020-08-16 20:30:00,27990
2020-08-16 21:00:00,2020-08-16 21:00:00,27751
2020-08-16 21:30:00,2020-08-16 21:30:00,26811
2020-08-16 22:00:00,2020-08-16 22:00:00,26135
2020-08-16 22:30:00,2020-08-16 22:30:00,24991
2020-08-16 23:00:00,2020-08-16 23:00:00,23627
2020-08-16 23:30:00,2020-08-16 23:30:00,22512
