ds,timestamp,y_gt
2020-08-13 00:00:00,2020-08-13 00:00:00,24267
2020-08-13 00:30:00,2020-08-13 00:30:00,23824
2020-08-13 01:00:00,2020-08-13 01:00:00,23471
2020-08-13 01:30:00,2020-08-13 01:30:00,23228
2020-08-13 02:00:00,2020-08-13 02:00:00,22706
2020-08-13 02:30:00,2020-08-13 02:30:00,22539
2020-08-13 03:00:00,2020-08-13 03:00:00,22442
2020-08-13 03:30:00,2020-08-13 03:30:00,22506
2020-08-13 04:00:00,2020-08-13 04:00:00,23061
2020-08-13 04:30:00,2020-08-13 04:30:00,23439
2020-08-13 05:00:00,2020-08-13 05:00:00,23687
2020-08-13 05:30:00,2020-08-13 05:30:00,23991
2020-08-13 06:00:00,2020-08-13 06:00:00,24940
2020-08-13 06:30:00,2020-08-13 06:30:00,26229
2020-08-13 07:00:00,2020-08-13 07:00:00,27223
2020-08-13 07:30:00,2020-08-13 07:30:00,28286
2020-08-13 08:00:00,2020-08-13 08:00:00,29258
2020-08-13 08:30:00,2020-08-13 08:30:00,30174
2020-08-13 09:00:00,2020-08-13 09:00:00,31174
2020-08-13 09:30:00,2020-08-13 09:30:00,31301
2020-08-13 10:00:00,2020-08-13 10:00:00,31216
2020-08-13 10:30:00,2020-08-13 10:30:00,30949
2020-08-13 11:00:00,2020-08-13 11:00:00,30813
2020-08-13 11:30:00,2020-08-13 11:30:00,30743
2020-08-13 12:00:00,2020-08-13 12:00:00,31166
2020-08-13 12:30:00,2020-08-13 12:30:00,31025
2020-08-13 13:00:00,2020-08-13 13:00:00,31373
2020-08-13 13:30:00,2020-08-13 13:30:00,31045
2020-08-13 14:00:00,2020-08-13 14:00:00,30316
2020-08-13 14:30:00,2020-08-13 14:30:00,30348
2020-08-13 15:00:00,2020-08-13 15:00:00,30266
2020-08-13 15:30:00,2020-08-13 15:30:00,30407
2020-08-13 16:00:00,2020-08-13 16:00:00,30872
2020-08-13 16:30:00,2020-08-13 16:30:00,31452
2020-08-13 17:00:00,2020-08-13 17:00:00,32218
2020-08-13 17:30:00,2020-08-13 17:30:00,32535
2020-08-13 18:00:00,2020-08-13 18:00:00,32293
2020-08-13 18:30:00,2020-08-13 18:30:00,32072
2020-08-13 19:00:00,2020-08-13 19:00:00,31860
2020-08-13 19:30:00,2020-08-13 19:30:00,31407
2020-08-13 20:00:00,2020-08-13 20:00:00,30808
2020-08-13 20:30:00,2020-08-13 20:30:00,30649
2020-08-13 21:00:00,2020-08-13 21:00:00,30376
2020-08-13 21:30:00,2020-08-13 21:30:00,29480
2020-08-13 22:00:00,2020-08-13 22:00:00,28141
2020-08-13 22:30:00,2020-08-13 22:30:00,26937
2020-08-13 23:00:00,2020-08-13 23:00:00,25328
2020-08-13 23:30:00,2020-08-13 23:30:00,23986
