ds,timestamp,y_gt
2020-11-29 00:00:00,2020-11-29 00:00:00,26286
2020-11-29 00:30:00,2020-11-29 00:30:00,26586
2020-11-29 01:00:00,2020-11-29 01:00:00,26249
2020-11-29 01:30:00,2020-11-29 01:30:00,25529
2020-11-29 02:00:00,2020-11-29 02:00:00,25081
2020-11-29 02:30:00,2020-11-29 02:30:00,25153
2020-11-29 03:00:00,2020-11-29 03:00:00,25069
2020-11-29 03:30:00,2020-11-29 03:30:00,25038
2020-11-29 04:00:00,2020-11-29 04:00:00,24733
2020-11-29 04:30:00,2020-11-29 04:30:00,24659
2020-11-29 05:00:00,2020-11-29 05:00:00,24855
2020-11-29 05:30:00,2020-11-29 05:30:00,25028
2020-11-29 06:00:00,2020-11-29 06:00:00,25429
2020-11-29 06:30:00,2020-11-29 06:30:00,26147
2020-11-29 07:00:00,2020-11-29 07:00:00,26709
2020-11-29 07:30:00,2020-11-29 07:30:00,27283
2020-11-29 08:00:00,2020-11-29 08:00:00,28556
2020-11-29 08:30:00,2020-11-29 08:30:00,30045
2020-11-29 09:00:00,2020-11-29 09:00:00,31728
2020-11-29 09:30:00,2020-11-29 09:30:00,32872
2020-11-29 10:00:00,2020-11-29 10:00:00,34074
2020-11-29 10:30:00,2020-11-29 10:30:00,34764
2020-11-29 11:00:00,2020-11-29 11:00:00,35362
2020-11-29 11:30:00,2020-11-29 11:30:00,36048
2020-11-29 12:00:00,2020-11-29 12:00:00,36568
2020-11-29 12:30:00,2020-11-29 12:30:00,36783
2020-11-29 13:00:00,2020-11-29 13:00:00,37064
2020-11-29 13:30:00,2020-11-29 13:30:00,37124
2020-11-29 14:00:00,2020-11-29 14:00:00,37138
2020-11-29 14:30:00,2020-11-29 14:30:00,37707
2020-11-29 15:00:00,2020-11-29 15:00:00,38563
2020-11-29 15:30:00,2020-11-29 15:30:00,39404
2020-11-29 16:00:00,2020-11-29 16:00:00,41043
2020-11-29 16:30:00,2020-11-29 16:30:00,42429
2020-11-29 17:00:00,2020-11-29 17:00:00,43205
2020-11-29 17:30:00,2020-11-29 17:30:00,42778
2020-11-29 18:00:00,2020-11-29 18:00:00,41854
2020-11-29 18:30:00,2020-11-29 18:30:00,40765
2020-11-29 19:00:00,2020-11-29 19:00:00,39541
2020-11-29 19:30:00,2020-11-29 19:30:00,37818
2020-11-29 20:00:00,2020-11-29 20:00:00,36650
2020-11-29 20:30:00,2020-11-29 20:30:00,35332
2020-11-29 21:00:00,2020-11-29 21:00:00,33574
2020-11-29 21:30:00,2020-11-29 21:30:00,32032
2020-11-29 22:00:00,2020-11-29 22:00:00,30208
2020-11-29 22:30:00,2020-11-29 22:30:00,28671
2020-11-29 23:00:00,2020-11-29 23:00:00,26892
2020-11-29 23:30:00,2020-11-29 23:30:00,26060
