ds,timestamp,y_gt
2020-10-22 00:00:00,2020-10-22 00:00:00,23877
2020-10-22 00:30:00,2020-10-22 00:30:00,23620
2020-10-22 01:00:00,2020-10-22 01:00:00,23699
2020-10-22 01:30:00,2020-10-22 01:30:00,23940
2020-10-22 02:00:00,2020-10-22 02:00:00,23496
2020-10-22 02:30:00,2020-10-22 02:30:00,23058
2020-10-22 03:00:00,2020-10-22 03:00:00,23067
2020-10-22 03:30:00,2020-10-22 03:30:00,22891
2020-10-22 04:00:00,2020-10-22 04:00:00,23001
2020-10-22 04:30:00,2020-10-22 04:30:00,22951
2020-10-22 05:00:00,2020-10-22 05:00:00,23450
2020-10-22 05:30:00,2020-10-22 05:30:00,24135
2020-10-22 06:00:00,2020-10-22 06:00:00,25570
2020-10-22 06:30:00,2020-10-22 06:30:00,27786
2020-10-22 07:00:00,2020-10-22 07:00:00,31904
2020-10-22 07:30:00,2020-10-22 07:30:00,33745
2020-10-22 08:00:00,2020-10-22 08:00:00,34871
2020-10-22 08:30:00,2020-10-22 08:30:00,34981
2020-10-22 09:00:00,2020-10-22 09:00:00,35424
2020-10-22 09:30:00,2020-10-22 09:30:00,35043
2020-10-22 10:00:00,2020-10-22 10:00:00,34101
2020-10-22 10:30:00,2020-10-22 10:30:00,33640
2020-10-22 11:00:00,2020-10-22 11:00:00,33179
2020-10-22 11:30:00,2020-10-22 11:30:00,32828
2020-10-22 12:00:00,2020-10-22 12:00:00,32781
2020-10-22 12:30:00,2020-10-22 12:30:00,32582
2020-10-22 13:00:00,2020-10-22 13:00:00,32363
2020-10-22 13:30:00,2020-10-22 13:30:00,31919
2020-10-22 14:00:00,2020-10-22 14:00:00,32121
2020-10-22 14:30:00,2020-10-22 14:30:00,32253
2020-10-22 15:00:00,2020-10-22 15:00:00,32579
2020-10-22 15:30:00,2020-10-22 15:30:00,33787
2020-10-22 16:00:00,2020-10-22 16:00:00,34790
2020-10-22 16:30:00,2020-10-22 16:30:00,36529
2020-10-22 17:00:00,2020-10-22 17:00:00,38328
2020-10-22 17:30:00,2020-10-22 17:30:00,39211
2020-10-22 18:00:00,2020-10-22 18:00:00,39969
2020-10-22 18:30:00,2020-10-22 18:30:00,40232
2020-10-22 19:00:00,2020-10-22 19:00:00,39161
2020-10-22 19:30:00,2020-10-22 19:30:00,37972
2020-10-22 20:00:00,2020-10-22 20:00:00,36464
2020-10-22 20:30:00,2020-10-22 20:30:00,34874
2020-10-22 21:00:00,2020-10-22 21:00:00,33307
2020-10-22 21:30:00,2020-10-22 21:30:00,31602
2020-10-22 22:00:00,2020-10-22 22:00:00,29886
2020-10-22 22:30:00,2020-10-22 22:30:00,27884
2020-10-22 23:00:00,2020-10-22 23:00:00,25919
2020-10-22 23:30:00,2020-10-22 23:30:00,24512
