ds,timestamp,y_gt
2020-08-21 00:00:00,2020-08-21 00:00:00,20317
2020-08-21 00:30:00,2020-08-21 00:30:00,19728
2020-08-21 01:00:00,2020-08-21 01:00:00,20028
2020-08-21 01:30:00,2020-08-21 01:30:00,20255
2020-08-21 02:00:00,2020-08-21 02:00:00,20511
2020-08-21 02:30:00,2020-08-21 02:30:00,19786
2020-08-21 03:00:00,2020-08-21 03:00:00,19387
2020-08-21 03:30:00,2020-08-21 03:30:00,19961
2020-08-21 04:00:00,2020-08-21 04:00:00,19913
2020-08-21 04:30:00,2020-08-21 04:30:00,19829
2020-08-21 05:00:00,2020-08-21 05:00:00,19884
2020-08-21 05:30:00,2020-08-21 05:30:00,20088
2020-08-21 06:00:00,2020-08-21 06:00:00,20807
2020-08-21 06:30:00,2020-08-21 06:30:00,21553
2020-08-21 07:00:00,2020-08-21 07:00:00,22890
2020-08-21 07:30:00,2020-08-21 07:30:00,23672
2020-08-21 08:00:00,2020-08-21 08:00:00,25011
2020-08-21 08:30:00,2020-08-21 08:30:00,25541
2020-08-21 09:00:00,2020-08-21 09:00:00,25709
2020-08-21 09:30:00,2020-08-21 09:30:00,25820
2020-08-21 10:00:00,2020-08-21 10:00:00,26072
2020-08-21 10:30:00,2020-08-21 10:30:00,25903
2020-08-21 11:00:00,2020-08-21 11:00:00,25532
2020-08-21 11:30:00,2020-08-21 11:30:00,25499
2020-08-21 12:00:00,2020-08-21 12:00:00,25367
2020-08-21 12:30:00,2020-08-21 12:30:00,24997
2020-08-21 13:00:00,2020-08-21 13:00:00,24790
2020-08-21 13:30:00,2020-08-21 13:30:00,24644
2020-08-21 14:00:00,2020-08-21 14:00:00,24507
2020-08-21 14:30:00,2020-08-21 14:30:00,24297
2020-08-21 15:00:00,2020-08-21 15:00:00,24108
2020-08-21 15:30:00,2020-08-21 15:30:00,24402
2020-08-21 16:00:00,2020-08-21 16:00:00,24638
2020-08-21 16:30:00,2020-08-21 16:30:00,25316
2020-08-21 17:00:00,2020-08-21 17:00:00,26642
2020-08-21 17:30:00,2020-08-21 17:30:00,27024
2020-08-21 18:00:00,2020-08-21 18:00:00,27318
2020-08-21 18:30:00,2020-08-21 18:30:00,27414
2020-08-21 19:00:00,2020-08-21 19:00:00,27228
2020-08-21 19:30:00,2020-08-21 19:30:00,26792
2020-08-21 20:00:00,2020-08-21 20:00:00,26473
2020-08-21 20:30:00,2020-08-21 20:30:00,26713
2020-08-21 21:00:00,2020-08-21 21:00:00,26284
2020-08-21 21:30:00,2020-08-21 21:30:00,25164
2020-08-21 22:00:00,2020-08-21 22:00:00,23859
2020-08-21 22:30:00,2020-08-21 22:30:00,23088
2020-08-21 23:00:00,2020-08-21 23:00:00,21470
2020-08-21 23:30:00,2020-08-21 23:30:00,21263
