ds,timestamp,y_gt
2020-08-25 00:00:00,2020-08-25 00:00:00,21509
2020-08-25 00:30:00,2020-08-25 00:30:00,20975
2020-08-25 01:00:00,2020-08-25 01:00:00,20124
2020-08-25 01:30:00,2020-08-25 01:30:00,19960
2020-08-25 02:00:00,2020-08-25 02:00:00,20242
2020-08-25 02:30:00,2020-08-25 02:30:00,20216
2020-08-25 03:00:00,2020-08-25 03:00:00,21028
2020-08-25 03:30:00,2020-08-25 03:30:00,21107
2020-08-25 04:00:00,2020-08-25 04:00:00,20852
2020-08-25 04:30:00,2020-08-25 04:30:00,21110
2020-08-25 05:00:00,2020-08-25 05:00:00,21616
2020-08-25 05:30:00,2020-08-25 05:30:00,21980
2020-08-25 06:00:00,2020-08-25 06:00:00,22825
2020-08-25 06:30:00,2020-08-25 06:30:00,23709
2020-08-25 07:00:00,2020-08-25 07:00:00,25576
2020-08-25 07:30:00,2020-08-25 07:30:00,26935
2020-08-25 08:00:00,2020-08-25 08:00:00,28167
2020-08-25 08:30:00,2020-08-25 08:30:00,28720
2020-08-25 09:00:00,2020-08-25 09:00:00,28900
2020-08-25 09:30:00,2020-08-25 09:30:00,28812
2020-08-25 10:00:00,2020-08-25 10:00:00,28647
2020-08-25 10:30:00,2020-08-25 10:30:00,28748
2020-08-25 11:00:00,2020-08-25 11:00:00,28364
2020-08-25 11:30:00,2020-08-25 11:30:00,28015
2020-08-25 12:00:00,2020-08-25 12:00:00,28171
2020-08-25 12:30:00,2020-08-25 12:30:00,28053
2020-08-25 13:00:00,2020-08-25 13:00:00,27894
2020-08-25 13:30:00,2020-08-25 13:30:00,27438
2020-08-25 14:00:00,2020-08-25 14:00:00,27104
2020-08-25 14:30:00,2020-08-25 14:30:00,26975
2020-08-25 15:00:00,2020-08-25 15:00:00,26715
2020-08-25 15:30:00,2020-08-25 15:30:00,26955
2020-08-25 16:00:00,2020-08-25 16:00:00,27507
2020-08-25 16:30:00,2020-08-25 16:30:00,28203
2020-08-25 17:00:00,2020-08-25 17:00:00,29362
2020-08-25 17:30:00,2020-08-25 17:30:00,29998
2020-08-25 18:00:00,2020-08-25 18:00:00,30263
2020-08-25 18:30:00,2020-08-25 18:30:00,30099
2020-08-25 19:00:00,2020-08-25 19:00:00,29767
2020-08-25 19:30:00,2020-08-25 19:30:00,29555
2020-08-25 20:00:00,2020-08-25 20:00:00,29295
2020-08-25 20:30:00,2020-08-25 20:30:00,28873
2020-08-25 21:00:00,2020-08-25 21:00:00,27682
2020-08-25 21:30:00,2020-08-25 21:30:00,26222
2020-08-25 22:00:00,2020-08-25 22:00:00,25854
2020-08-25 22:30:00,2020-08-25 22:30:00,24638
2020-08-25 23:00:00,2020-08-25 23:00:00,23227
2020-08-25 23:30:00,2020-08-25 23:30:00,22474
