ds,timestamp,y_gt
2020-10-14 00:00:00,2020-10-14 00:00:00,23726
2020-10-14 00:30:00,2020-10-14 00:30:00,23480
2020-10-14 01:00:00,2020-10-14 01:00:00,23414
2020-10-14 01:30:00,2020-10-14 01:30:00,23576
2020-10-14 02:00:00,2020-10-14 02:00:00,23541
2020-10-14 02:30:00,2020-10-14 02:30:00,23229
2020-10-14 03:00:00,2020-10-14 03:00:00,22792
2020-10-14 03:30:00,2020-10-14 03:30:00,22611
2020-10-14 04:00:00,2020-10-14 04:00:00,22567
2020-10-14 04:30:00,2020-10-14 04:30:00,22592
2020-10-14 05:00:00,2020-10-14 05:00:00,23090
2020-10-14 05:30:00,2020-10-14 05:30:00,23858
2020-10-14 06:00:00,2020-10-14 06:00:00,26299
2020-10-14 06:30:00,2020-10-14 06:30:00,28883
2020-10-14 07:00:00,2020-10-14 07:00:00,32229
2020-10-14 07:30:00,2020-10-14 07:30:00,33942
2020-10-14 08:00:00,2020-10-14 08:00:00,34582
2020-10-14 08:30:00,2020-10-14 08:30:00,34450
2020-10-14 09:00:00,2020-10-14 09:00:00,35081
2020-10-14 09:30:00,2020-10-14 09:30:00,34851
2020-10-14 10:00:00,2020-10-14 10:00:00,34063
2020-10-14 10:30:00,2020-10-14 10:30:00,33659
2020-10-14 11:00:00,2020-10-14 11:00:00,33655
2020-10-14 11:30:00,2020-10-14 11:30:00,33232
2020-10-14 12:00:00,2020-10-14 12:00:00,32961
2020-10-14 12:30:00,2020-10-14 12:30:00,33080
2020-10-14 13:00:00,2020-10-14 13:00:00,32444
2020-10-14 13:30:00,2020-10-14 13:30:00,33012
2020-10-14 14:00:00,2020-10-14 14:00:00,33050
2020-10-14 14:30:00,2020-10-14 14:30:00,33078
2020-10-14 15:00:00,2020-10-14 15:00:00,33235
2020-10-14 15:30:00,2020-10-14 15:30:00,34116
2020-10-14 16:00:00,2020-10-14 16:00:00,34908
2020-10-14 16:30:00,2020-10-14 16:30:00,36199
2020-10-14 17:00:00,2020-10-14 17:00:00,37804
2020-10-14 17:30:00,2020-10-14 17:30:00,38838
2020-10-14 18:00:00,2020-10-14 18:00:00,39678
2020-10-14 18:30:00,2020-10-14 18:30:00,40450
2020-10-14 19:00:00,2020-10-14 19:00:00,39985
2020-10-14 19:30:00,2020-10-14 19:30:00,38969
2020-10-14 20:00:00,2020-10-14 20:00:00,37701
2020-10-14 20:30:00,2020-10-14 20:30:00,35952
2020-10-14 21:00:00,2020-10-14 21:00:00,34364
2020-10-14 21:30:00,2020-10-14 21:30:00,32169
2020-10-14 22:00:00,2020-10-14 22:00:00,30244
2020-10-14 22:30:00,2020-10-14 22:30:00,28365
2020-10-14 23:00:00,2020-10-14 23:00:00,26455
2020-10-14 23:30:00,2020-10-14 23:30:00,24926
