ds,timestamp,y_gt
2020-10-30 00:00:00,2020-10-30 00:00:00,23731
2020-10-30 00:30:00,2020-10-30 00:30:00,24087
2020-10-30 01:00:00,2020-10-30 01:00:00,24288
2020-10-30 01:30:00,2020-10-30 01:30:00,24103
2020-10-30 02:00:00,2020-10-30 02:00:00,23834
2020-10-30 02:30:00,2020-10-30 02:30:00,23413
2020-10-30 03:00:00,2020-10-30 03:00:00,22848
2020-10-30 03:30:00,2020-10-30 03:30:00,22630
2020-10-30 04:00:00,2020-10-30 04:00:00,22484
2020-10-30 04:30:00,2020-10-30 04:30:00,22873
2020-10-30 05:00:00,2020-10-30 05:00:00,23518
2020-10-30 05:30:00,2020-10-30 05:30:00,24188
2020-10-30 06:00:00,2020-10-30 06:00:00,25229
2020-10-30 06:30:00,2020-10-30 06:30:00,26687
2020-10-30 07:00:00,2020-10-30 07:00:00,28915
2020-10-30 07:30:00,2020-10-30 07:30:00,30825
2020-10-30 08:00:00,2020-10-30 08:00:00,32696
2020-10-30 08:30:00,2020-10-30 08:30:00,33706
2020-10-30 09:00:00,2020-10-30 09:00:00,34806
2020-10-30 09:30:00,2020-10-30 09:30:00,35147
2020-10-30 10:00:00,2020-10-30 10:00:00,35553
2020-10-30 10:30:00,2020-10-30 10:30:00,35697
2020-10-30 11:00:00,2020-10-30 11:00:00,35784
2020-10-30 11:30:00,2020-10-30 11:30:00,35405
2020-10-30 12:00:00,2020-10-30 12:00:00,35754
2020-10-30 12:30:00,2020-10-30 12:30:00,35820
2020-10-30 13:00:00,2020-10-30 13:00:00,35769
2020-10-30 13:30:00,2020-10-30 13:30:00,35402
2020-10-30 14:00:00,2020-10-30 14:00:00,35542
2020-10-30 14:30:00,2020-10-30 14:30:00,35782
2020-10-30 15:00:00,2020-10-30 15:00:00,36010
2020-10-30 15:30:00,2020-10-30 15:30:00,36532
2020-10-30 16:00:00,2020-10-30 16:00:00,37366
2020-10-30 16:30:00,2020-10-30 16:30:00,38368
2020-10-30 17:00:00,2020-10-30 17:00:00,40281
2020-10-30 17:30:00,2020-10-30 17:30:00,40492
2020-10-30 18:00:00,2020-10-30 18:00:00,39987
2020-10-30 18:30:00,2020-10-30 18:30:00,39153
2020-10-30 19:00:00,2020-10-30 19:00:00,37721
2020-10-30 19:30:00,2020-10-30 19:30:00,36180
2020-10-30 20:00:00,2020-10-30 20:00:00,34521
2020-10-30 20:30:00,2020-10-30 20:30:00,33183
2020-10-30 21:00:00,2020-10-30 21:00:00,31789
2020-10-30 21:30:00,2020-10-30 21:30:00,30273
2020-10-30 22:00:00,2020-10-30 22:00:00,28759
2020-10-30 22:30:00,2020-10-30 22:30:00,27335
2020-10-30 23:00:00,2020-10-30 23:00:00,25609
2020-10-30 23:30:00,2020-10-30 23:30:00,24325
