ds,timestamp,y_gt
2020-10-27 00:00:00,2020-10-27 00:00:00,24694
2020-10-27 00:30:00,2020-10-27 00:30:00,25064
2020-10-27 01:00:00,2020-10-27 01:00:00,24927
2020-10-27 01:30:00,2020-10-27 01:30:00,24377
2020-10-27 02:00:00,2020-10-27 02:00:00,23643
2020-10-27 02:30:00,2020-10-27 02:30:00,23411
2020-10-27 03:00:00,2020-10-27 03:00:00,23255
2020-10-27 03:30:00,2020-10-27 03:30:00,23255
2020-10-27 04:00:00,2020-10-27 04:00:00,23266
2020-10-27 04:30:00,2020-10-27 04:30:00,23344
2020-10-27 05:00:00,2020-10-27 05:00:00,23739
2020-10-27 05:30:00,2020-10-27 05:30:00,24423
2020-10-27 06:00:00,2020-10-27 06:00:00,26565
2020-10-27 06:30:00,2020-10-27 06:30:00,28466
2020-10-27 07:00:00,2020-10-27 07:00:00,30879
2020-10-27 07:30:00,2020-10-27 07:30:00,32680
2020-10-27 08:00:00,2020-10-27 08:00:00,34508
2020-10-27 08:30:00,2020-10-27 08:30:00,35292
2020-10-27 09:00:00,2020-10-27 09:00:00,35773
2020-10-27 09:30:00,2020-10-27 09:30:00,35905
2020-10-27 10:00:00,2020-10-27 10:00:00,36020
2020-10-27 10:30:00,2020-10-27 10:30:00,36112
2020-10-27 11:00:00,2020-10-27 11:00:00,36159
2020-10-27 11:30:00,2020-10-27 11:30:00,36504
2020-10-27 12:00:00,2020-10-27 12:00:00,36693
2020-10-27 12:30:00,2020-10-27 12:30:00,36345
2020-10-27 13:00:00,2020-10-27 13:00:00,35800
2020-10-27 13:30:00,2020-10-27 13:30:00,35259
2020-10-27 14:00:00,2020-10-27 14:00:00,34947
2020-10-27 14:30:00,2020-10-27 14:30:00,34821
2020-10-27 15:00:00,2020-10-27 15:00:00,35246
2020-10-27 15:30:00,2020-10-27 15:30:00,35566
2020-10-27 16:00:00,2020-10-27 16:00:00,36412
2020-10-27 16:30:00,2020-10-27 16:30:00,38013
2020-10-27 17:00:00,2020-10-27 17:00:00,40233
2020-10-27 17:30:00,2020-10-27 17:30:00,40604
2020-10-27 18:00:00,2020-10-27 18:00:00,40113
2020-10-27 18:30:00,2020-10-27 18:30:00,39226
2020-10-27 19:00:00,2020-10-27 19:00:00,38030
2020-10-27 19:30:00,2020-10-27 19:30:00,36502
2020-10-27 20:00:00,2020-10-27 20:00:00,35065
2020-10-27 20:30:00,2020-10-27 20:30:00,33157
2020-10-27 21:00:00,2020-10-27 21:00:00,31449
2020-10-27 21:30:00,2020-10-27 21:30:00,29400
2020-10-27 22:00:00,2020-10-27 22:00:00,27872
2020-10-27 22:30:00,2020-10-27 22:30:00,26499
2020-10-27 23:00:00,2020-10-27 23:00:00,24945
2020-10-27 23:30:00,2020-10-27 23:30:00,24257
