ds,timestamp,y_gt
2020-12-02 00:00:00,2020-12-02 00:00:00,28256
2020-12-02 00:30:00,2020-12-02 00:30:00,27817
2020-12-02 01:00:00,2020-12-02 01:00:00,29069
2020-12-02 01:30:00,2020-12-02 01:30:00,28526
2020-12-02 02:00:00,2020-12-02 02:00:00,28049
2020-12-02 02:30:00,2020-12-02 02:30:00,27599
2020-12-02 03:00:00,2020-12-02 03:00:00,27327
2020-12-02 03:30:00,2020-12-02 03:30:00,26946
2020-12-02 04:00:00,2020-12-02 04:00:00,26565
2020-12-02 04:30:00,2020-12-02 04:30:00,26944
2020-12-02 05:00:00,2020-12-02 05:00:00,29154
2020-12-02 05:30:00,2020-12-02 05:30:00,30612
2020-12-02 06:00:00,2020-12-02 06:00:00,33056
2020-12-02 06:30:00,2020-12-02 06:30:00,35700
2020-12-02 07:00:00,2020-12-02 07:00:00,38265
2020-12-02 07:30:00,2020-12-02 07:30:00,39456
2020-12-02 08:00:00,2020-12-02 08:00:00,40484
2020-12-02 08:30:00,2020-12-02 08:30:00,41283
2020-12-02 09:00:00,2020-12-02 09:00:00,41984
2020-12-02 09:30:00,2020-12-02 09:30:00,42230
2020-12-02 10:00:00,2020-12-02 10:00:00,42167
2020-12-02 10:30:00,2020-12-02 10:30:00,42281
2020-12-02 11:00:00,2020-12-02 11:00:00,41923
2020-12-02 11:30:00,2020-12-02 11:30:00,41744
2020-12-02 12:00:00,2020-12-02 12:00:00,42011
2020-12-02 12:30:00,2020-12-02 12:30:00,41499
2020-12-02 13:00:00,2020-12-02 13:00:00,41511
2020-12-02 13:30:00,2020-12-02 13:30:00,41301
2020-12-02 14:00:00,2020-12-02 14:00:00,42180
2020-12-02 14:30:00,2020-12-02 14:30:00,41732
2020-12-02 15:00:00,2020-12-02 15:00:00,40842
2020-12-02 15:30:00,2020-12-02 15:30:00,41411
2020-12-02 16:00:00,2020-12-02 16:00:00,42774
2020-12-02 16:30:00,2020-12-02 16:30:00,44488
2020-12-02 17:00:00,2020-12-02 17:00:00,44127
2020-12-02 17:30:00,2020-12-02 17:30:00,43762
2020-12-02 18:00:00,2020-12-02 18:00:00,43872
2020-12-02 18:30:00,2020-12-02 18:30:00,43223
2020-12-02 19:00:00,2020-12-02 19:00:00,41929
2020-12-02 19:30:00,2020-12-02 19:30:00,40537
2020-12-02 20:00:00,2020-12-02 20:00:00,39146
2020-12-02 20:30:00,2020-12-02 20:30:00,37690
2020-12-02 21:00:00,2020-12-02 21:00:00,35558
2020-12-02 21:30:00,2020-12-02 21:30:00,33519
2020-12-02 22:00:00,2020-12-02 22:00:00,33211
2020-12-02 22:30:00,2020-12-02 22:30:00,31144
2020-12-02 23:00:00,2020-12-02 23:00:00,28782
2020-12-02 23:30:00,2020-12-02 23:30:00,28025
