ds,timestamp,y_gt
2020-10-20 00:00:00,2020-10-20 00:00:00,22274
2020-10-20 00:30:00,2020-10-20 00:30:00,22185
2020-10-20 01:00:00,2020-10-20 01:00:00,22268
2020-10-20 01:30:00,2020-10-20 01:30:00,22429
2020-10-20 02:00:00,2020-10-20 02:00:00,22390
2020-10-20 02:30:00,2020-10-20 02:30:00,22321
2020-10-20 03:00:00,2020-10-20 03:00:00,22022
2020-10-20 03:30:00,2020-10-20 03:30:00,22374
2020-10-20 04:00:00,2020-10-20 04:00:00,22274
2020-10-20 04:30:00,2020-10-20 04:30:00,22129
2020-10-20 05:00:00,2020-10-20 05:00:00,22076
2020-10-20 05:30:00,2020-10-20 05:30:00,22870
2020-10-20 06:00:00,2020-10-20 06:00:00,25800
2020-10-20 06:30:00,2020-10-20 06:30:00,27618
2020-10-20 07:00:00,2020-10-20 07:00:00,30956
2020-10-20 07:30:00,2020-10-20 07:30:00,32845
2020-10-20 08:00:00,2020-10-20 08:00:00,33901
2020-10-20 08:30:00,2020-10-20 08:30:00,34053
2020-10-20 09:00:00,2020-10-20 09:00:00,34243
2020-10-20 09:30:00,2020-10-20 09:30:00,33699
2020-10-20 10:00:00,2020-10-20 10:00:00,33159
2020-10-20 10:30:00,2020-10-20 10:30:00,32778
2020-10-20 11:00:00,2020-10-20 11:00:00,32725
2020-10-20 11:30:00,2020-10-20 11:30:00,31785
2020-10-20 12:00:00,2020-10-20 12:00:00,32652
2020-10-20 12:30:00,2020-10-20 12:30:00,32474
2020-10-20 13:00:00,2020-10-20 13:00:00,32138
2020-10-20 13:30:00,2020-10-20 13:30:00,31776
2020-10-20 14:00:00,2020-10-20 14:00:00,31750
2020-10-20 14:30:00,2020-10-20 14:30:00,32007
2020-10-20 15:00:00,2020-10-20 15:00:00,31957
2020-10-20 15:30:00,2020-10-20 15:30:00,32662
2020-10-20 16:00:00,2020-10-20 16:00:00,33656
2020-10-20 16:30:00,2020-10-20 16:30:00,34923
2020-10-20 17:00:00,2020-10-20 17:00:00,36170
2020-10-20 17:30:00,2020-10-20 17:30:00,37036
2020-10-20 18:00:00,2020-10-20 18:00:00,38382
2020-10-20 18:30:00,2020-10-20 18:30:00,38490
2020-10-20 19:00:00,2020-10-20 19:00:00,37489
2020-10-20 19:30:00,2020-10-20 19:30:00,36155
2020-10-20 20:00:00,2020-10-20 20:00:00,34765
2020-10-20 20:30:00,2020-10-20 20:30:00,33126
2020-10-20 21:00:00,2020-10-20 21:00:00,31607
2020-10-20 21:30:00,2020-10-20 21:30:00,29649
2020-10-20 22:00:00,2020-10-20 22:00:00,27942
2020-10-20 22:30:00,2020-10-20 22:30:00,26126
2020-10-20 23:00:00,2020-10-20 23:00:00,24745
2020-10-20 23:30:00,2020-10-20 23:30:00,23593
