ds,timestamp,y_gt
2020-11-23 00:00:00,2020-11-23 00:00:00,24366
2020-11-23 00:30:00,2020-11-23 00:30:00,24798
2020-11-23 01:00:00,2020-11-23 01:00:00,24768
2020-11-23 01:30:00,2020-11-23 01:30:00,24459
2020-11-23 02:00:00,2020-11-23 02:00:00,24269
2020-11-23 02:30:00,2020-11-23 02:30:00,24190
2020-11-23 03:00:00,2020-11-23 03:00:00,24286
2020-11-23 03:30:00,2020-11-23 03:30:00,23931
2020-11-23 04:00:00,2020-11-23 04:00:00,23431
2020-11-23 04:30:00,2020-11-23 04:30:00,23255
2020-11-23 05:00:00,2020-11-23 05:00:00,23689
2020-11-23 05:30:00,2020-11-23 05:30:00,24985
2020-11-23 06:00:00,2020-11-23 06:00:00,27573
2020-11-23 06:30:00,2020-11-23 06:30:00,30415
2020-11-23 07:00:00,2020-11-23 07:00:00,33691
2020-11-23 07:30:00,2020-11-23 07:30:00,35528
2020-11-23 08:00:00,2020-11-23 08:00:00,37015
2020-11-23 08:30:00,2020-11-23 08:30:00,37197
2020-11-23 09:00:00,2020-11-23 09:00:00,37099
2020-11-23 09:30:00,2020-11-23 09:30:00,36250
2020-11-23 10:00:00,2020-11-23 10:00:00,36713
2020-11-23 10:30:00,2020-11-23 10:30:00,36211
2020-11-23 11:00:00,2020-11-23 11:00:00,36535
2020-11-23 11:30:00,2020-11-23 11:30:00,36751
2020-11-23 12:00:00,2020-11-23 12:00:00,36684
2020-11-23 12:30:00,2020-11-23 12:30:00,36564
2020-11-23 13:00:00,2020-11-23 13:00:00,35928
2020-11-23 13:30:00,2020-11-23 13:30:00,36645
2020-11-23 14:00:00,2020-11-23 14:00:00,36822
2020-11-23 14:30:00,2020-11-23 14:30:00,36527
2020-11-23 15:00:00,2020-11-23 15:00:00,36580
2020-11-23 15:30:00,2020-11-23 15:30:00,38019
2020-11-23 16:00:00,2020-11-23 16:00:00,39876
2020-11-23 16:30:00,2020-11-23 16:30:00,41717
2020-11-23 17:00:00,2020-11-23 17:00:00,42370
2020-11-23 17:30:00,2020-11-23 17:30:00,41601
2020-11-23 18:00:00,2020-11-23 18:00:00,40200
2020-11-23 18:30:00,2020-11-23 18:30:00,39218
2020-11-23 19:00:00,2020-11-23 19:00:00,37842
2020-11-23 19:30:00,2020-11-23 19:30:00,36168
2020-11-23 20:00:00,2020-11-23 20:00:00,34842
2020-11-23 20:30:00,2020-11-23 20:30:00,33395
2020-11-23 21:00:00,2020-11-23 21:00:00,31302
2020-11-23 21:30:00,2020-11-23 21:30:00,29402
2020-11-23 22:00:00,2020-11-23 22:00:00,28456
2020-11-23 22:30:00,2020-11-23 22:30:00,26674
2020-11-23 23:00:00,2020-11-23 23:00:00,25452
2020-11-23 23:30:00,2020-11-23 23:30:00,25237
