ds,timestamp,y_gt
2020-09-24 00:00:00,2020-09-24 00:00:00,22509
2020-09-24 00:30:00,2020-09-24 00:30:00,22121
2020-09-24 01:00:00,2020-09-24 01:00:00,21712
2020-09-24 01:30:00,2020-09-24 01:30:00,21617
2020-09-24 02:00:00,2020-09-24 02:00:00,21697
2020-09-24 02:30:00,2020-09-24 02:30:00,21857
2020-09-24 03:00:00,2020-09-24 03:00:00,21501
2020-09-24 03:30:00,2020-09-24 03:30:00,21116
2020-09-24 04:00:00,2020-09-24 04:00:00,20727
2020-09-24 04:30:00,2020-09-24 04:30:00,20841
2020-09-24 05:00:00,2020-09-24 05:00:00,20837
2020-09-24 05:30:00,2020-09-24 05:30:00,21969
2020-09-24 06:00:00,2020-09-24 06:00:00,24349
2020-09-24 06:30:00,2020-09-24 06:30:00,26844
2020-09-24 07:00:00,2020-09-24 07:00:00,29437
2020-09-24 07:30:00,2020-09-24 07:30:00,30762
2020-09-24 08:00:00,2020-09-24 08:00:00,31425
2020-09-24 08:30:00,2020-09-24 08:30:00,31265
2020-09-24 09:00:00,2020-09-24 09:00:00,31035
2020-09-24 09:30:00,2020-09-24 09:30:00,30598
2020-09-24 10:00:00,2020-09-24 10:00:00,29992
2020-09-24 10:30:00,2020-09-24 10:30:00,29689
2020-09-24 11:00:00,2020-09-24 11:00:00,29330
2020-09-24 11:30:00,2020-09-24 11:30:00,29180
2020-09-24 12:00:00,2020-09-24 12:00:00,29807
2020-09-24 12:30:00,2020-09-24 12:30:00,30061
2020-09-24 13:00:00,2020-09-24 13:00:00,29872
2020-09-24 13:30:00,2020-09-24 13:30:00,29552
2020-09-24 14:00:00,2020-09-24 14:00:00,29352
2020-09-24 14:30:00,2020-09-24 14:30:00,29268
2020-09-24 15:00:00,2020-09-24 15:00:00,29752
2020-09-24 15:30:00,2020-09-24 15:30:00,31219
2020-09-24 16:00:00,2020-09-24 16:00:00,32226
2020-09-24 16:30:00,2020-09-24 16:30:00,33174
2020-09-24 17:00:00,2020-09-24 17:00:00,34529
2020-09-24 17:30:00,2020-09-24 17:30:00,34969
2020-09-24 18:00:00,2020-09-24 18:00:00,35024
2020-09-24 18:30:00,2020-09-24 18:30:00,35213
2020-09-24 19:00:00,2020-09-24 19:00:00,35855
2020-09-24 19:30:00,2020-09-24 19:30:00,35554
2020-09-24 20:00:00,2020-09-24 20:00:00,34562
2020-09-24 20:30:00,2020-09-24 20:30:00,33404
2020-09-24 21:00:00,2020-09-24 21:00:00,32120
2020-09-24 21:30:00,2020-09-24 21:30:00,30064
2020-09-24 22:00:00,2020-09-24 22:00:00,28290
2020-09-24 22:30:00,2020-09-24 22:30:00,26098
2020-09-24 23:00:00,2020-09-24 23:00:00,24504
2020-09-24 23:30:00,2020-09-24 23:30:00,22872
