ds,timestamp,y_gt
2021-01-28 00:00:00,2021-01-28 00:00:00,26195
2021-01-28 00:30:00,2021-01-28 00:30:00,26567
2021-01-28 01:00:00,2021-01-28 01:00:00,26158
2021-01-28 01:30:00,2021-01-28 01:30:00,25755
2021-01-28 02:00:00,2021-01-28 02:00:00,25894
2021-01-28 02:30:00,2021-01-28 02:30:00,25760
2021-01-28 03:00:00,2021-01-28 03:00:00,25257
2021-01-28 03:30:00,2021-01-28 03:30:00,24685
2021-01-28 04:00:00,2021-01-28 04:00:00,24395
2021-01-28 04:30:00,2021-01-28 04:30:00,24201
2021-01-28 05:00:00,2021-01-28 05:00:00,24782
2021-01-28 05:30:00,2021-01-28 05:30:00,25596
2021-01-28 06:00:00,2021-01-28 06:00:00,27164
2021-01-28 06:30:00,2021-01-28 06:30:00,28797
2021-01-28 07:00:00,2021-01-28 07:00:00,31544
2021-01-28 07:30:00,2021-01-28 07:30:00,33474
2021-01-28 08:00:00,2021-01-28 08:00:00,35361
2021-01-28 08:30:00,2021-01-28 08:30:00,36375
2021-01-28 09:00:00,2021-01-28 09:00:00,36583
2021-01-28 09:30:00,2021-01-28 09:30:00,36653
2021-01-28 10:00:00,2021-01-28 10:00:00,36586
2021-01-28 10:30:00,2021-01-28 10:30:00,36496
2021-01-28 11:00:00,2021-01-28 11:00:00,36548
2021-01-28 11:30:00,2021-01-28 11:30:00,36564
2021-01-28 12:00:00,2021-01-28 12:00:00,37407
2021-01-28 12:30:00,2021-01-28 12:30:00,37414
2021-01-28 13:00:00,2021-01-28 13:00:00,37420
2021-01-28 13:30:00,2021-01-28 13:30:00,36624
2021-01-28 14:00:00,2021-01-28 14:00:00,36425
2021-01-28 14:30:00,2021-01-28 14:30:00,36562
2021-01-28 15:00:00,2021-01-28 15:00:00,37182
2021-01-28 15:30:00,2021-01-28 15:30:00,37989
2021-01-28 16:00:00,2021-01-28 16:00:00,38970
2021-01-28 16:30:00,2021-01-28 16:30:00,40706
2021-01-28 17:00:00,2021-01-28 17:00:00,41956
2021-01-28 17:30:00,2021-01-28 17:30:00,42306
2021-01-28 18:00:00,2021-01-28 18:00:00,41614
2021-01-28 18:30:00,2021-01-28 18:30:00,40576
2021-01-28 19:00:00,2021-01-28 19:00:00,39171
2021-01-28 19:30:00,2021-01-28 19:30:00,37357
2021-01-28 20:00:00,2021-01-28 20:00:00,35895
2021-01-28 20:30:00,2021-01-28 20:30:00,34291
2021-01-28 21:00:00,2021-01-28 21:00:00,32759
2021-01-28 21:30:00,2021-01-28 21:30:00,30834
2021-01-28 22:00:00,2021-01-28 22:00:00,29125
2021-01-28 22:30:00,2021-01-28 22:30:00,27523
2021-01-28 23:00:00,2021-01-28 23:00:00,26093
2021-01-28 23:30:00,2021-01-28 23:30:00,24959
2021-01-29 00:00:00,2021-01-29 00:00:00,24798
2021-01-29 00:30:00,2021-01-29 00:30:00,25372
2021-01-29 01:00:00,2021-01-29 01:00:00,25066
2021-01-29 01:30:00,2021-01-29 01:30:00,24646
2021-01-29 02:00:00,2021-01-29 02:00:00,24910
2021-01-29 02:30:00,2021-01-29 02:30:00,24860
2021-01-29 03:00:00,2021-01-29 03:00:00,24532
2021-01-29 03:30:00,2021-01-29 03:30:00,24372
2021-01-29 04:00:00,2021-01-29 04:00:00,24274
2021-01-29 04:30:00,2021-01-29 04:30:00,24269
2021-01-29 05:00:00,2021-01-29 05:00:00,24433
2021-01-29 05:30:00,2021-01-29 05:30:00,25036
2021-01-29 06:00:00,2021-01-29 06:00:00,26913
2021-01-29 06:30:00,2021-01-29 06:30:00,29600
2021-01-29 07:00:00,2021-01-29 07:00:00,31865
2021-01-29 07:30:00,2021-01-29 07:30:00,33291
2021-01-29 08:00:00,2021-01-29 08:00:00,34846
2021-01-29 08:30:00,2021-01-29 08:30:00,35850
2021-01-29 09:00:00,2021-01-29 09:00:00,36629
2021-01-29 09:30:00,2021-01-29 09:30:00,36836
2021-01-29 10:00:00,2021-01-29 10:00:00,36780
2021-01-29 10:30:00,2021-01-29 10:30:00,36823
2021-01-29 11:00:00,2021-01-29 11:00:00,36658
2021-01-29 11:30:00,2021-01-29 11:30:00,36404
2021-01-29 12:00:00,2021-01-29 12:00:00,36700
2021-01-29 12:30:00,2021-01-29 12:30:00,36594
2021-01-29 13:00:00,2021-01-29 13:00:00,36508
2021-01-29 13:30:00,2021-01-29 13:30:00,36333
2021-01-29 14:00:00,2021-01-29 14:00:00,36613
2021-01-29 14:30:00,2021-01-29 14:30:00,36425
2021-01-29 15:00:00,2021-01-29 15:00:00,37046
2021-01-29 15:30:00,2021-01-29 15:30:00,37444
2021-01-29 16:00:00,2021-01-29 16:00:00,38033
2021-01-29 16:30:00,2021-01-29 16:30:00,39319
2021-01-29 17:00:00,2021-01-29 17:00:00,41364
2021-01-29 17:30:00,2021-01-29 17:30:00,41721
2021-01-29 18:00:00,2021-01-29 18:00:00,41234
2021-01-29 18:30:00,2021-01-29 18:30:00,40068
2021-01-29 19:00:00,2021-01-29 19:00:00,39179
2021-01-29 19:30:00,2021-01-29 19:30:00,37872
