ds,timestamp,y_gt
2020-09-13 00:00:00,2020-09-13 00:00:00,20552
2020-09-13 00:30:00,2020-09-13 00:30:00,20121
2020-09-13 01:00:00,2020-09-13 01:00:00,20565
2020-09-13 01:30:00,2020-09-13 01:30:00,20689
2020-09-13 02:00:00,2020-09-13 02:00:00,20007
2020-09-13 02:30:00,2020-09-13 02:30:00,19724
2020-09-13 03:00:00,2020-09-13 03:00:00,19760
2020-09-13 03:30:00,2020-09-13 03:30:00,19716
2020-09-13 04:00:00,2020-09-13 04:00:00,19565
2020-09-13 04:30:00,2020-09-13 04:30:00,19792
2020-09-13 05:00:00,2020-09-13 05:00:00,20080
2020-09-13 05:30:00,2020-09-13 05:30:00,20154
2020-09-13 06:00:00,2020-09-13 06:00:00,20373
2020-09-13 06:30:00,2020-09-13 06:30:00,20354
2020-09-13 07:00:00,2020-09-13 07:00:00,20636
2020-09-13 07:30:00,2020-09-13 07:30:00,21235
2020-09-13 08:00:00,2020-09-13 08:00:00,21883
2020-09-13 08:30:00,2020-09-13 08:30:00,22169
2020-09-13 09:00:00,2020-09-13 09:00:00,22186
2020-09-13 09:30:00,2020-09-13 09:30:00,22249
2020-09-13 10:00:00,2020-09-13 10:00:00,22095
2020-09-13 10:30:00,2020-09-13 10:30:00,21912
2020-09-13 11:00:00,2020-09-13 11:00:00,22025
2020-09-13 11:30:00,2020-09-13 11:30:00,21873
2020-09-13 12:00:00,2020-09-13 12:00:00,21555
2020-09-13 12:30:00,2020-09-13 12:30:00,21400
2020-09-13 13:00:00,2020-09-13 13:00:00,21198
2020-09-13 13:30:00,2020-09-13 13:30:00,20863
2020-09-13 14:00:00,2020-09-13 14:00:00,21303
2020-09-13 14:30:00,2020-09-13 14:30:00,21356
2020-09-13 15:00:00,2020-09-13 15:00:00,21097
2020-09-13 15:30:00,2020-09-13 15:30:00,21650
2020-09-13 16:00:00,2020-09-13 16:00:00,22830
2020-09-13 16:30:00,2020-09-13 16:30:00,24338
2020-09-13 17:00:00,2020-09-13 17:00:00,25711
2020-09-13 17:30:00,2020-09-13 17:30:00,26870
2020-09-13 18:00:00,2020-09-13 18:00:00,27765
2020-09-13 18:30:00,2020-09-13 18:30:00,28478
2020-09-13 19:00:00,2020-09-13 19:00:00,28861
2020-09-13 19:30:00,2020-09-13 19:30:00,29442
2020-09-13 20:00:00,2020-09-13 20:00:00,29589
2020-09-13 20:30:00,2020-09-13 20:30:00,28717
2020-09-13 21:00:00,2020-09-13 21:00:00,27714
2020-09-13 21:30:00,2020-09-13 21:30:00,26442
2020-09-13 22:00:00,2020-09-13 22:00:00,25183
2020-09-13 22:30:00,2020-09-13 22:30:00,23855
2020-09-13 23:00:00,2020-09-13 23:00:00,22309
2020-09-13 23:30:00,2020-09-13 23:30:00,21216
