ds,timestamp,y_gt
2020-08-18 00:00:00,2020-08-18 00:00:00,23108
2020-08-18 00:30:00,2020-08-18 00:30:00,22724
2020-08-18 01:00:00,2020-08-18 01:00:00,22605
2020-08-18 01:30:00,2020-08-18 01:30:00,22422
2020-08-18 02:00:00,2020-08-18 02:00:00,21859
2020-08-18 02:30:00,2020-08-18 02:30:00,21368
2020-08-18 03:00:00,2020-08-18 03:00:00,21173
2020-08-18 03:30:00,2020-08-18 03:30:00,21144
2020-08-18 04:00:00,2020-08-18 04:00:00,21953
2020-08-18 04:30:00,2020-08-18 04:30:00,22127
2020-08-18 05:00:00,2020-08-18 05:00:00,22696
2020-08-18 05:30:00,2020-08-18 05:30:00,22950
2020-08-18 06:00:00,2020-08-18 06:00:00,24262
2020-08-18 06:30:00,2020-08-18 06:30:00,25609
2020-08-18 07:00:00,2020-08-18 07:00:00,27793
2020-08-18 07:30:00,2020-08-18 07:30:00,28871
2020-08-18 08:00:00,2020-08-18 08:00:00,28640
2020-08-18 08:30:00,2020-08-18 08:30:00,29044
2020-08-18 09:00:00,2020-08-18 09:00:00,29874
2020-08-18 09:30:00,2020-08-18 09:30:00,30026
2020-08-18 10:00:00,2020-08-18 10:00:00,29785
2020-08-18 10:30:00,2020-08-18 10:30:00,29603
2020-08-18 11:00:00,2020-08-18 11:00:00,29408
2020-08-18 11:30:00,2020-08-18 11:30:00,29190
2020-08-18 12:00:00,2020-08-18 12:00:00,29613
2020-08-18 12:30:00,2020-08-18 12:30:00,29444
2020-08-18 13:00:00,2020-08-18 13:00:00,28983
2020-08-18 13:30:00,2020-08-18 13:30:00,28593
2020-08-18 14:00:00,2020-08-18 14:00:00,28329
2020-08-18 14:30:00,2020-08-18 14:30:00,28095
2020-08-18 15:00:00,2020-08-18 15:00:00,28501
2020-08-18 15:30:00,2020-08-18 15:30:00,28797
2020-08-18 16:00:00,2020-08-18 16:00:00,29300
2020-08-18 16:30:00,2020-08-18 16:30:00,30094
2020-08-18 17:00:00,2020-08-18 17:00:00,30861
2020-08-18 17:30:00,2020-08-18 17:30:00,31304
2020-08-18 18:00:00,2020-08-18 18:00:00,31198
2020-08-18 18:30:00,2020-08-18 18:30:00,31502
2020-08-18 19:00:00,2020-08-18 19:00:00,31431
2020-08-18 19:30:00,2020-08-18 19:30:00,31158
2020-08-18 20:00:00,2020-08-18 20:00:00,30868
2020-08-18 20:30:00,2020-08-18 20:30:00,30667
2020-08-18 21:00:00,2020-08-18 21:00:00,30619
2020-08-18 21:30:00,2020-08-18 21:30:00,29510
2020-08-18 22:00:00,2020-08-18 22:00:00,27905
2020-08-18 22:30:00,2020-08-18 22:30:00,26488
2020-08-18 23:00:00,2020-08-18 23:00:00,24980
2020-08-18 23:30:00,2020-08-18 23:30:00,23885
