ds,timestamp,y_gt
2020-10-31 00:00:00,2020-10-31 00:00:00,23643
2020-10-31 00:30:00,2020-10-31 00:30:00,23518
2020-10-31 01:00:00,2020-10-31 01:00:00,23105
2020-10-31 01:30:00,2020-10-31 01:30:00,22574
2020-10-31 02:00:00,2020-10-31 02:00:00,21671
2020-10-31 02:30:00,2020-10-31 02:30:00,21322
2020-10-31 03:00:00,2020-10-31 03:00:00,21638
2020-10-31 03:30:00,2020-10-31 03:30:00,20936
2020-10-31 04:00:00,2020-10-31 04:00:00,21023
2020-10-31 04:30:00,2020-10-31 04:30:00,20974
2020-10-31 05:00:00,2020-10-31 05:00:00,21569
2020-10-31 05:30:00,2020-10-31 05:30:00,22108
2020-10-31 06:00:00,2020-10-31 06:00:00,23117
2020-10-31 06:30:00,2020-10-31 06:30:00,23737
2020-10-31 07:00:00,2020-10-31 07:00:00,24288
2020-10-31 07:30:00,2020-10-31 07:30:00,24801
2020-10-31 08:00:00,2020-10-31 08:00:00,25832
2020-10-31 08:30:00,2020-10-31 08:30:00,26004
2020-10-31 09:00:00,2020-10-31 09:00:00,26734
2020-10-31 09:30:00,2020-10-31 09:30:00,27686
2020-10-31 10:00:00,2020-10-31 10:00:00,28150
2020-10-31 10:30:00,2020-10-31 10:30:00,28478
2020-10-31 11:00:00,2020-10-31 11:00:00,28791
2020-10-31 11:30:00,2020-10-31 11:30:00,29166
2020-10-31 12:00:00,2020-10-31 12:00:00,29311
2020-10-31 12:30:00,2020-10-31 12:30:00,29174
2020-10-31 13:00:00,2020-10-31 13:00:00,28499
2020-10-31 13:30:00,2020-10-31 13:30:00,27817
2020-10-31 14:00:00,2020-10-31 14:00:00,27611
2020-10-31 14:30:00,2020-10-31 14:30:00,27673
2020-10-31 15:00:00,2020-10-31 15:00:00,27871
2020-10-31 15:30:00,2020-10-31 15:30:00,28474
2020-10-31 16:00:00,2020-10-31 16:00:00,30013
2020-10-31 16:30:00,2020-10-31 16:30:00,32546
2020-10-31 17:00:00,2020-10-31 17:00:00,34270
2020-10-31 17:30:00,2020-10-31 17:30:00,34739
2020-10-31 18:00:00,2020-10-31 18:00:00,34150
2020-10-31 18:30:00,2020-10-31 18:30:00,33382
2020-10-31 19:00:00,2020-10-31 19:00:00,31865
2020-10-31 19:30:00,2020-10-31 19:30:00,31406
2020-10-31 20:00:00,2020-10-31 20:00:00,30222
2020-10-31 20:30:00,2020-10-31 20:30:00,29198
2020-10-31 21:00:00,2020-10-31 21:00:00,28268
2020-10-31 21:30:00,2020-10-31 21:30:00,27537
2020-10-31 22:00:00,2020-10-31 22:00:00,26484
2020-10-31 22:30:00,2020-10-31 22:30:00,25572
2020-10-31 23:00:00,2020-10-31 23:00:00,24444
2020-10-31 23:30:00,2020-10-31 23:30:00,23638
