ds,timestamp,y_gt
2020-08-22 00:00:00,2020-08-22 00:00:00,21083
2020-08-22 00:30:00,2020-08-22 00:30:00,20870
2020-08-22 01:00:00,2020-08-22 01:00:00,20792
2020-08-22 01:30:00,2020-08-22 01:30:00,20428
2020-08-22 02:00:00,2020-08-22 02:00:00,20278
2020-08-22 02:30:00,2020-08-22 02:30:00,19994
2020-08-22 03:00:00,2020-08-22 03:00:00,19876
2020-08-22 03:30:00,2020-08-22 03:30:00,19765
2020-08-22 04:00:00,2020-08-22 04:00:00,19662
2020-08-22 04:30:00,2020-08-22 04:30:00,19508
2020-08-22 05:00:00,2020-08-22 05:00:00,19536
2020-08-22 05:30:00,2020-08-22 05:30:00,19628
2020-08-22 06:00:00,2020-08-22 06:00:00,19948
2020-08-22 06:30:00,2020-08-22 06:30:00,20276
2020-08-22 07:00:00,2020-08-22 07:00:00,20423
2020-08-22 07:30:00,2020-08-22 07:30:00,20902
2020-08-22 08:00:00,2020-08-22 08:00:00,21280
2020-08-22 08:30:00,2020-08-22 08:30:00,21706
2020-08-22 09:00:00,2020-08-22 09:00:00,22038
2020-08-22 09:30:00,2020-08-22 09:30:00,22391
2020-08-22 10:00:00,2020-08-22 10:00:00,22406
2020-08-22 10:30:00,2020-08-22 10:30:00,22137
2020-08-22 11:00:00,2020-08-22 11:00:00,21963
2020-08-22 11:30:00,2020-08-22 11:30:00,21544
2020-08-22 12:00:00,2020-08-22 12:00:00,21243
2020-08-22 12:30:00,2020-08-22 12:30:00,21047
2020-08-22 13:00:00,2020-08-22 13:00:00,20326
2020-08-22 13:30:00,2020-08-22 13:30:00,19641
2020-08-22 14:00:00,2020-08-22 14:00:00,19702
2020-08-22 14:30:00,2020-08-22 14:30:00,20197
2020-08-22 15:00:00,2020-08-22 15:00:00,20164
2020-08-22 15:30:00,2020-08-22 15:30:00,20474
2020-08-22 16:00:00,2020-08-22 16:00:00,21259
2020-08-22 16:30:00,2020-08-22 16:30:00,22491
2020-08-22 17:00:00,2020-08-22 17:00:00,23531
2020-08-22 17:30:00,2020-08-22 17:30:00,24389
2020-08-22 18:00:00,2020-08-22 18:00:00,25242
2020-08-22 18:30:00,2020-08-22 18:30:00,25615
2020-08-22 19:00:00,2020-08-22 19:00:00,25649
2020-08-22 19:30:00,2020-08-22 19:30:00,25683
2020-08-22 20:00:00,2020-08-22 20:00:00,25485
2020-08-22 20:30:00,2020-08-22 20:30:00,25748
2020-08-22 21:00:00,2020-08-22 21:00:00,25400
2020-08-22 21:30:00,2020-08-22 21:30:00,24306
2020-08-22 22:00:00,2020-08-22 22:00:00,23635
2020-08-22 22:30:00,2020-08-22 22:30:00,22569
2020-08-22 23:00:00,2020-08-22 23:00:00,21469
2020-08-22 23:30:00,2020-08-22 23:30:00,20908
