ds,timestamp,y_gt
2020-09-09 00:00:00,2020-09-09 00:00:00,22603
2020-09-09 00:30:00,2020-09-09 00:30:00,22154
2020-09-09 01:00:00,2020-09-09 01:00:00,22028
2020-09-09 01:30:00,2020-09-09 01:30:00,22197
2020-09-09 02:00:00,2020-09-09 02:00:00,21837
2020-09-09 02:30:00,2020-09-09 02:30:00,21590
2020-09-09 03:00:00,2020-09-09 03:00:00,21636
2020-09-09 03:30:00,2020-09-09 03:30:00,21652
2020-09-09 04:00:00,2020-09-09 04:00:00,21550
2020-09-09 04:30:00,2020-09-09 04:30:00,21488
2020-09-09 05:00:00,2020-09-09 05:00:00,20412
2020-09-09 05:30:00,2020-09-09 05:30:00,21078
2020-09-09 06:00:00,2020-09-09 06:00:00,23317
2020-09-09 06:30:00,2020-09-09 06:30:00,25362
2020-09-09 07:00:00,2020-09-09 07:00:00,28223
2020-09-09 07:30:00,2020-09-09 07:30:00,29863
2020-09-09 08:00:00,2020-09-09 08:00:00,30302
2020-09-09 08:30:00,2020-09-09 08:30:00,30408
2020-09-09 09:00:00,2020-09-09 09:00:00,30929
2020-09-09 09:30:00,2020-09-09 09:30:00,30605
2020-09-09 10:00:00,2020-09-09 10:00:00,30040
2020-09-09 10:30:00,2020-09-09 10:30:00,29518
2020-09-09 11:00:00,2020-09-09 11:00:00,29602
2020-09-09 11:30:00,2020-09-09 11:30:00,29676
2020-09-09 12:00:00,2020-09-09 12:00:00,29656
2020-09-09 12:30:00,2020-09-09 12:30:00,29207
2020-09-09 13:00:00,2020-09-09 13:00:00,29162
2020-09-09 13:30:00,2020-09-09 13:30:00,28495
2020-09-09 14:00:00,2020-09-09 14:00:00,28221
2020-09-09 14:30:00,2020-09-09 14:30:00,27905
2020-09-09 15:00:00,2020-09-09 15:00:00,27779
2020-09-09 15:30:00,2020-09-09 15:30:00,28395
2020-09-09 16:00:00,2020-09-09 16:00:00,29546
2020-09-09 16:30:00,2020-09-09 16:30:00,30529
2020-09-09 17:00:00,2020-09-09 17:00:00,31416
2020-09-09 17:30:00,2020-09-09 17:30:00,32004
2020-09-09 18:00:00,2020-09-09 18:00:00,32473
2020-09-09 18:30:00,2020-09-09 18:30:00,32881
2020-09-09 19:00:00,2020-09-09 19:00:00,32296
2020-09-09 19:30:00,2020-09-09 19:30:00,32661
2020-09-09 20:00:00,2020-09-09 20:00:00,33504
2020-09-09 20:30:00,2020-09-09 20:30:00,32854
2020-09-09 21:00:00,2020-09-09 21:00:00,31243
2020-09-09 21:30:00,2020-09-09 21:30:00,29503
2020-09-09 22:00:00,2020-09-09 22:00:00,28281
2020-09-09 22:30:00,2020-09-09 22:30:00,26685
2020-09-09 23:00:00,2020-09-09 23:00:00,26553
2020-09-09 23:30:00,2020-09-09 23:30:00,25436
