ds,timestamp,y_gt
2020-09-28 00:00:00,2020-09-28 00:00:00,22524
2020-09-28 00:30:00,2020-09-28 00:30:00,22304
2020-09-28 01:00:00,2020-09-28 01:00:00,22473
2020-09-28 01:30:00,2020-09-28 01:30:00,22856
2020-09-28 02:00:00,2020-09-28 02:00:00,22598
2020-09-28 02:30:00,2020-09-28 02:30:00,22399
2020-09-28 03:00:00,2020-09-28 03:00:00,22164
2020-09-28 03:30:00,2020-09-28 03:30:00,21999
2020-09-28 04:00:00,2020-09-28 04:00:00,22017
2020-09-28 04:30:00,2020-09-28 04:30:00,22295
2020-09-28 05:00:00,2020-09-28 05:00:00,22443
2020-09-28 05:30:00,2020-09-28 05:30:00,23464
2020-09-28 06:00:00,2020-09-28 06:00:00,25895
2020-09-28 06:30:00,2020-09-28 06:30:00,28093
2020-09-28 07:00:00,2020-09-28 07:00:00,31605
2020-09-28 07:30:00,2020-09-28 07:30:00,33239
2020-09-28 08:00:00,2020-09-28 08:00:00,33669
2020-09-28 08:30:00,2020-09-28 08:30:00,33627
2020-09-28 09:00:00,2020-09-28 09:00:00,33834
2020-09-28 09:30:00,2020-09-28 09:30:00,33656
2020-09-28 10:00:00,2020-09-28 10:00:00,33305
2020-09-28 10:30:00,2020-09-28 10:30:00,32989
2020-09-28 11:00:00,2020-09-28 11:00:00,32690
2020-09-28 11:30:00,2020-09-28 11:30:00,32588
2020-09-28 12:00:00,2020-09-28 12:00:00,32632
2020-09-28 12:30:00,2020-09-28 12:30:00,32539
2020-09-28 13:00:00,2020-09-28 13:00:00,32609
2020-09-28 13:30:00,2020-09-28 13:30:00,32372
2020-09-28 14:00:00,2020-09-28 14:00:00,32123
2020-09-28 14:30:00,2020-09-28 14:30:00,32041
2020-09-28 15:00:00,2020-09-28 15:00:00,31518
2020-09-28 15:30:00,2020-09-28 15:30:00,32181
2020-09-28 16:00:00,2020-09-28 16:00:00,33611
2020-09-28 16:30:00,2020-09-28 16:30:00,34693
2020-09-28 17:00:00,2020-09-28 17:00:00,36276
2020-09-28 17:30:00,2020-09-28 17:30:00,36812
2020-09-28 18:00:00,2020-09-28 18:00:00,37376
2020-09-28 18:30:00,2020-09-28 18:30:00,37762
2020-09-28 19:00:00,2020-09-28 19:00:00,38459
2020-09-28 19:30:00,2020-09-28 19:30:00,37826
2020-09-28 20:00:00,2020-09-28 20:00:00,36441
2020-09-28 20:30:00,2020-09-28 20:30:00,35075
2020-09-28 21:00:00,2020-09-28 21:00:00,33616
2020-09-28 21:30:00,2020-09-28 21:30:00,31591
2020-09-28 22:00:00,2020-09-28 22:00:00,29852
2020-09-28 22:30:00,2020-09-28 22:30:00,28054
2020-09-28 23:00:00,2020-09-28 23:00:00,27197
2020-09-28 23:30:00,2020-09-28 23:30:00,25649
