ds,timestamp,y_gt
2020-08-17 00:00:00,2020-08-17 00:00:00,21692
2020-08-17 00:30:00,2020-08-17 00:30:00,21426
2020-08-17 01:00:00,2020-08-17 01:00:00,21237
2020-08-17 01:30:00,2020-08-17 01:30:00,20917
2020-08-17 02:00:00,2020-08-17 02:00:00,20856
2020-08-17 02:30:00,2020-08-17 02:30:00,20906
2020-08-17 03:00:00,2020-08-17 03:00:00,20918
2020-08-17 03:30:00,2020-08-17 03:30:00,20853
2020-08-17 04:00:00,2020-08-17 04:00:00,20547
2020-08-17 04:30:00,2020-08-17 04:30:00,20714
2020-08-17 05:00:00,2020-08-17 05:00:00,20495
2020-08-17 05:30:00,2020-08-17 05:30:00,21468
2020-08-17 06:00:00,2020-08-17 06:00:00,22669
2020-08-17 06:30:00,2020-08-17 06:30:00,24412
2020-08-17 07:00:00,2020-08-17 07:00:00,26132
2020-08-17 07:30:00,2020-08-17 07:30:00,27664
2020-08-17 08:00:00,2020-08-17 08:00:00,29457
2020-08-17 08:30:00,2020-08-17 08:30:00,30088
2020-08-17 09:00:00,2020-08-17 09:00:00,30382
2020-08-17 09:30:00,2020-08-17 09:30:00,30303
2020-08-17 10:00:00,2020-08-17 10:00:00,30395
2020-08-17 10:30:00,2020-08-17 10:30:00,30455
2020-08-17 11:00:00,2020-08-17 11:00:00,30648
2020-08-17 11:30:00,2020-08-17 11:30:00,30039
2020-08-17 12:00:00,2020-08-17 12:00:00,30105
2020-08-17 12:30:00,2020-08-17 12:30:00,30114
2020-08-17 13:00:00,2020-08-17 13:00:00,30162
2020-08-17 13:30:00,2020-08-17 13:30:00,29801
2020-08-17 14:00:00,2020-08-17 14:00:00,29626
2020-08-17 14:30:00,2020-08-17 14:30:00,29519
2020-08-17 15:00:00,2020-08-17 15:00:00,29587
2020-08-17 15:30:00,2020-08-17 15:30:00,29816
2020-08-17 16:00:00,2020-08-17 16:00:00,30251
2020-08-17 16:30:00,2020-08-17 16:30:00,30695
2020-08-17 17:00:00,2020-08-17 17:00:00,31211
2020-08-17 17:30:00,2020-08-17 17:30:00,31777
2020-08-17 18:00:00,2020-08-17 18:00:00,31957
2020-08-17 18:30:00,2020-08-17 18:30:00,31701
2020-08-17 19:00:00,2020-08-17 19:00:00,31333
2020-08-17 19:30:00,2020-08-17 19:30:00,31019
2020-08-17 20:00:00,2020-08-17 20:00:00,30618
2020-08-17 20:30:00,2020-08-17 20:30:00,30549
2020-08-17 21:00:00,2020-08-17 21:00:00,30330
2020-08-17 21:30:00,2020-08-17 21:30:00,29489
2020-08-17 22:00:00,2020-08-17 22:00:00,28132
2020-08-17 22:30:00,2020-08-17 22:30:00,26655
2020-08-17 23:00:00,2020-08-17 23:00:00,25078
2020-08-17 23:30:00,2020-08-17 23:30:00,23525
