ds,timestamp,y_gt
2020-11-21 00:00:00,2020-11-21 00:00:00,23796
2020-11-21 00:30:00,2020-11-21 00:30:00,23822
2020-11-21 01:00:00,2020-11-21 01:00:00,23790
2020-11-21 01:30:00,2020-11-21 01:30:00,23778
2020-11-21 02:00:00,2020-11-21 02:00:00,23692
2020-11-21 02:30:00,2020-11-21 02:30:00,23326
2020-11-21 03:00:00,2020-11-21 03:00:00,23215
2020-11-21 03:30:00,2020-11-21 03:30:00,22937
2020-11-21 04:00:00,2020-11-21 04:00:00,22994
2020-11-21 04:30:00,2020-11-21 04:30:00,22840
2020-11-21 05:00:00,2020-11-21 05:00:00,22819
2020-11-21 05:30:00,2020-11-21 05:30:00,22760
2020-11-21 06:00:00,2020-11-21 06:00:00,23963
2020-11-21 06:30:00,2020-11-21 06:30:00,24375
2020-11-21 07:00:00,2020-11-21 07:00:00,25135
2020-11-21 07:30:00,2020-11-21 07:30:00,25345
2020-11-21 08:00:00,2020-11-21 08:00:00,26178
2020-11-21 08:30:00,2020-11-21 08:30:00,27045
2020-11-21 09:00:00,2020-11-21 09:00:00,28373
2020-11-21 09:30:00,2020-11-21 09:30:00,28851
2020-11-21 10:00:00,2020-11-21 10:00:00,29157
2020-11-21 10:30:00,2020-11-21 10:30:00,29123
2020-11-21 11:00:00,2020-11-21 11:00:00,29292
2020-11-21 11:30:00,2020-11-21 11:30:00,29653
2020-11-21 12:00:00,2020-11-21 12:00:00,29999
2020-11-21 12:30:00,2020-11-21 12:30:00,30123
2020-11-21 13:00:00,2020-11-21 13:00:00,30184
2020-11-21 13:30:00,2020-11-21 13:30:00,30165
2020-11-21 14:00:00,2020-11-21 14:00:00,30275
2020-11-21 14:30:00,2020-11-21 14:30:00,30509
2020-11-21 15:00:00,2020-11-21 15:00:00,31203
2020-11-21 15:30:00,2020-11-21 15:30:00,31892
2020-11-21 16:00:00,2020-11-21 16:00:00,33718
2020-11-21 16:30:00,2020-11-21 16:30:00,35854
2020-11-21 17:00:00,2020-11-21 17:00:00,37166
2020-11-21 17:30:00,2020-11-21 17:30:00,37352
2020-11-21 18:00:00,2020-11-21 18:00:00,36917
2020-11-21 18:30:00,2020-11-21 18:30:00,35829
2020-11-21 19:00:00,2020-11-21 19:00:00,34381
2020-11-21 19:30:00,2020-11-21 19:30:00,32785
2020-11-21 20:00:00,2020-11-21 20:00:00,31470
2020-11-21 20:30:00,2020-11-21 20:30:00,30286
2020-11-21 21:00:00,2020-11-21 21:00:00,29018
2020-11-21 21:30:00,2020-11-21 21:30:00,27806
2020-11-21 22:00:00,2020-11-21 22:00:00,26684
2020-11-21 22:30:00,2020-11-21 22:30:00,25791
2020-11-21 23:00:00,2020-11-21 23:00:00,24498
2020-11-21 23:30:00,2020-11-21 23:30:00,23714
