ds,timestamp,y_gt
2020-09-16 00:00:00,2020-09-16 00:00:00,25614
2020-09-16 00:30:00,2020-09-16 00:30:00,25156
2020-09-16 01:00:00,2020-09-16 01:00:00,25291
2020-09-16 01:30:00,2020-09-16 01:30:00,25365
2020-09-16 02:00:00,2020-09-16 02:00:00,25146
2020-09-16 02:30:00,2020-09-16 02:30:00,24699
2020-09-16 03:00:00,2020-09-16 03:00:00,24442
2020-09-16 03:30:00,2020-09-16 03:30:00,24419
2020-09-16 04:00:00,2020-09-16 04:00:00,24352
2020-09-16 04:30:00,2020-09-16 04:30:00,24351
2020-09-16 05:00:00,2020-09-16 05:00:00,23740
2020-09-16 05:30:00,2020-09-16 05:30:00,24145
2020-09-16 06:00:00,2020-09-16 06:00:00,25183
2020-09-16 06:30:00,2020-09-16 06:30:00,26919
2020-09-16 07:00:00,2020-09-16 07:00:00,28982
2020-09-16 07:30:00,2020-09-16 07:30:00,30354
2020-09-16 08:00:00,2020-09-16 08:00:00,31463
2020-09-16 08:30:00,2020-09-16 08:30:00,31729
2020-09-16 09:00:00,2020-09-16 09:00:00,31923
2020-09-16 09:30:00,2020-09-16 09:30:00,31534
2020-09-16 10:00:00,2020-09-16 10:00:00,31067
2020-09-16 10:30:00,2020-09-16 10:30:00,30766
2020-09-16 11:00:00,2020-09-16 11:00:00,32001
2020-09-16 11:30:00,2020-09-16 11:30:00,31710
2020-09-16 12:00:00,2020-09-16 12:00:00,31229
2020-09-16 12:30:00,2020-09-16 12:30:00,31082
2020-09-16 13:00:00,2020-09-16 13:00:00,31095
2020-09-16 13:30:00,2020-09-16 13:30:00,30654
2020-09-16 14:00:00,2020-09-16 14:00:00,30512
2020-09-16 14:30:00,2020-09-16 14:30:00,30572
2020-09-16 15:00:00,2020-09-16 15:00:00,30915
2020-09-16 15:30:00,2020-09-16 15:30:00,31639
2020-09-16 16:00:00,2020-09-16 16:00:00,32695
2020-09-16 16:30:00,2020-09-16 16:30:00,33673
2020-09-16 17:00:00,2020-09-16 17:00:00,34059
2020-09-16 17:30:00,2020-09-16 17:30:00,34547
2020-09-16 18:00:00,2020-09-16 18:00:00,34524
2020-09-16 18:30:00,2020-09-16 18:30:00,34595
2020-09-16 19:00:00,2020-09-16 19:00:00,34040
2020-09-16 19:30:00,2020-09-16 19:30:00,34094
2020-09-16 20:00:00,2020-09-16 20:00:00,33675
2020-09-16 20:30:00,2020-09-16 20:30:00,32696
2020-09-16 21:00:00,2020-09-16 21:00:00,31981
2020-09-16 21:30:00,2020-09-16 21:30:00,30033
2020-09-16 22:00:00,2020-09-16 22:00:00,28466
2020-09-16 22:30:00,2020-09-16 22:30:00,26896
2020-09-16 23:00:00,2020-09-16 23:00:00,24906
2020-09-16 23:30:00,2020-09-16 23:30:00,23354
