ds,timestamp,y_gt
2020-10-12 00:00:00,2020-10-12 00:00:00,22978
2020-10-12 00:30:00,2020-10-12 00:30:00,22543
2020-10-12 01:00:00,2020-10-12 01:00:00,22860
2020-10-12 01:30:00,2020-10-12 01:30:00,23165
2020-10-12 02:00:00,2020-10-12 02:00:00,23081
2020-10-12 02:30:00,2020-10-12 02:30:00,22870
2020-10-12 03:00:00,2020-10-12 03:00:00,22409
2020-10-12 03:30:00,2020-10-12 03:30:00,22303
2020-10-12 04:00:00,2020-10-12 04:00:00,22328
2020-10-12 04:30:00,2020-10-12 04:30:00,22576
2020-10-12 05:00:00,2020-10-12 05:00:00,22678
2020-10-12 05:30:00,2020-10-12 05:30:00,23932
2020-10-12 06:00:00,2020-10-12 06:00:00,26869
2020-10-12 06:30:00,2020-10-12 06:30:00,29225
2020-10-12 07:00:00,2020-10-12 07:00:00,32482
2020-10-12 07:30:00,2020-10-12 07:30:00,34210
2020-10-12 08:00:00,2020-10-12 08:00:00,36279
2020-10-12 08:30:00,2020-10-12 08:30:00,36621
2020-10-12 09:00:00,2020-10-12 09:00:00,36680
2020-10-12 09:30:00,2020-10-12 09:30:00,36480
2020-10-12 10:00:00,2020-10-12 10:00:00,36538
2020-10-12 10:30:00,2020-10-12 10:30:00,36784
2020-10-12 11:00:00,2020-10-12 11:00:00,36816
2020-10-12 11:30:00,2020-10-12 11:30:00,36438
2020-10-12 12:00:00,2020-10-12 12:00:00,36671
2020-10-12 12:30:00,2020-10-12 12:30:00,37111
2020-10-12 13:00:00,2020-10-12 13:00:00,36767
2020-10-12 13:30:00,2020-10-12 13:30:00,36381
2020-10-12 14:00:00,2020-10-12 14:00:00,36381
2020-10-12 14:30:00,2020-10-12 14:30:00,36081
2020-10-12 15:00:00,2020-10-12 15:00:00,36204
2020-10-12 15:30:00,2020-10-12 15:30:00,36627
2020-10-12 16:00:00,2020-10-12 16:00:00,37069
2020-10-12 16:30:00,2020-10-12 16:30:00,37850
2020-10-12 17:00:00,2020-10-12 17:00:00,38686
2020-10-12 17:30:00,2020-10-12 17:30:00,39218
2020-10-12 18:00:00,2020-10-12 18:00:00,39379
2020-10-12 18:30:00,2020-10-12 18:30:00,40045
2020-10-12 19:00:00,2020-10-12 19:00:00,39001
2020-10-12 19:30:00,2020-10-12 19:30:00,37442
2020-10-12 20:00:00,2020-10-12 20:00:00,36136
2020-10-12 20:30:00,2020-10-12 20:30:00,34644
2020-10-12 21:00:00,2020-10-12 21:00:00,33046
2020-10-12 21:30:00,2020-10-12 21:30:00,31268
2020-10-12 22:00:00,2020-10-12 22:00:00,29543
2020-10-12 22:30:00,2020-10-12 22:30:00,27605
2020-10-12 23:00:00,2020-10-12 23:00:00,25392
2020-10-12 23:30:00,2020-10-12 23:30:00,24206
