ds,timestamp,y_gt
2020-08-14 00:00:00,2020-08-14 00:00:00,22932
2020-08-14 00:30:00,2020-08-14 00:30:00,22382
2020-08-14 01:00:00,2020-08-14 01:00:00,22468
2020-08-14 01:30:00,2020-08-14 01:30:00,22126
2020-08-14 02:00:00,2020-08-14 02:00:00,21616
2020-08-14 02:30:00,2020-08-14 02:30:00,21362
2020-08-14 03:00:00,2020-08-14 03:00:00,21444
2020-08-14 03:30:00,2020-08-14 03:30:00,21361
2020-08-14 04:00:00,2020-08-14 04:00:00,21921
2020-08-14 04:30:00,2020-08-14 04:30:00,21976
2020-08-14 05:00:00,2020-08-14 05:00:00,23004
2020-08-14 05:30:00,2020-08-14 05:30:00,23369
2020-08-14 06:00:00,2020-08-14 06:00:00,23926
2020-08-14 06:30:00,2020-08-14 06:30:00,25541
2020-08-14 07:00:00,2020-08-14 07:00:00,27506
2020-08-14 07:30:00,2020-08-14 07:30:00,28682
2020-08-14 08:00:00,2020-08-14 08:00:00,29565
2020-08-14 08:30:00,2020-08-14 08:30:00,30550
2020-08-14 09:00:00,2020-08-14 09:00:00,31299
2020-08-14 09:30:00,2020-08-14 09:30:00,31568
2020-08-14 10:00:00,2020-08-14 10:00:00,31926
2020-08-14 10:30:00,2020-08-14 10:30:00,31700
2020-08-14 11:00:00,2020-08-14 11:00:00,31751
2020-08-14 11:30:00,2020-08-14 11:30:00,31634
2020-08-14 12:00:00,2020-08-14 12:00:00,31741
2020-08-14 12:30:00,2020-08-14 12:30:00,31560
2020-08-14 13:00:00,2020-08-14 13:00:00,31087
2020-08-14 13:30:00,2020-08-14 13:30:00,30686
2020-08-14 14:00:00,2020-08-14 14:00:00,30351
2020-08-14 14:30:00,2020-08-14 14:30:00,30171
2020-08-14 15:00:00,2020-08-14 15:00:00,30116
2020-08-14 15:30:00,2020-08-14 15:30:00,30135
2020-08-14 16:00:00,2020-08-14 16:00:00,30227
2020-08-14 16:30:00,2020-08-14 16:30:00,30465
2020-08-14 17:00:00,2020-08-14 17:00:00,31345
2020-08-14 17:30:00,2020-08-14 17:30:00,31660
2020-08-14 18:00:00,2020-08-14 18:00:00,31579
2020-08-14 18:30:00,2020-08-14 18:30:00,31262
2020-08-14 19:00:00,2020-08-14 19:00:00,30941
2020-08-14 19:30:00,2020-08-14 19:30:00,30692
2020-08-14 20:00:00,2020-08-14 20:00:00,29733
2020-08-14 20:30:00,2020-08-14 20:30:00,29563
2020-08-14 21:00:00,2020-08-14 21:00:00,29254
2020-08-14 21:30:00,2020-08-14 21:30:00,28490
2020-08-14 22:00:00,2020-08-14 22:00:00,27602
2020-08-14 22:30:00,2020-08-14 22:30:00,26672
2020-08-14 23:00:00,2020-08-14 23:00:00,25085
2020-08-14 23:30:00,2020-08-14 23:30:00,23528
