ds,timestamp,y_gt
2020-09-20 00:00:00,2020-09-20 00:00:00,21084
2020-09-20 00:30:00,2020-09-20 00:30:00,20704
2020-09-20 01:00:00,2020-09-20 01:00:00,20018
2020-09-20 01:30:00,2020-09-20 01:30:00,19762
2020-09-20 02:00:00,2020-09-20 02:00:00,19468
2020-09-20 02:30:00,2020-09-20 02:30:00,19234
2020-09-20 03:00:00,2020-09-20 03:00:00,18947
2020-09-20 03:30:00,2020-09-20 03:30:00,18895
2020-09-20 04:00:00,2020-09-20 04:00:00,18874
2020-09-20 04:30:00,2020-09-20 04:30:00,18685
2020-09-20 05:00:00,2020-09-20 05:00:00,18830
2020-09-20 05:30:00,2020-09-20 05:30:00,19157
2020-09-20 06:00:00,2020-09-20 06:00:00,19619
2020-09-20 06:30:00,2020-09-20 06:30:00,19802
2020-09-20 07:00:00,2020-09-20 07:00:00,20677
2020-09-20 07:30:00,2020-09-20 07:30:00,21689
2020-09-20 08:00:00,2020-09-20 08:00:00,23047
2020-09-20 08:30:00,2020-09-20 08:30:00,23929
2020-09-20 09:00:00,2020-09-20 09:00:00,24545
2020-09-20 09:30:00,2020-09-20 09:30:00,24735
2020-09-20 10:00:00,2020-09-20 10:00:00,24991
2020-09-20 10:30:00,2020-09-20 10:30:00,24742
2020-09-20 11:00:00,2020-09-20 11:00:00,24644
2020-09-20 11:30:00,2020-09-20 11:30:00,24381
2020-09-20 12:00:00,2020-09-20 12:00:00,24463
2020-09-20 12:30:00,2020-09-20 12:30:00,24227
2020-09-20 13:00:00,2020-09-20 13:00:00,23967
2020-09-20 13:30:00,2020-09-20 13:30:00,23620
2020-09-20 14:00:00,2020-09-20 14:00:00,23516
2020-09-20 14:30:00,2020-09-20 14:30:00,23576
2020-09-20 15:00:00,2020-09-20 15:00:00,24606
2020-09-20 15:30:00,2020-09-20 15:30:00,25101
2020-09-20 16:00:00,2020-09-20 16:00:00,26469
2020-09-20 16:30:00,2020-09-20 16:30:00,27860
2020-09-20 17:00:00,2020-09-20 17:00:00,29473
2020-09-20 17:30:00,2020-09-20 17:30:00,30445
2020-09-20 18:00:00,2020-09-20 18:00:00,31032
2020-09-20 18:30:00,2020-09-20 18:30:00,31435
2020-09-20 19:00:00,2020-09-20 19:00:00,31852
2020-09-20 19:30:00,2020-09-20 19:30:00,32171
2020-09-20 20:00:00,2020-09-20 20:00:00,31693
2020-09-20 20:30:00,2020-09-20 20:30:00,30732
2020-09-20 21:00:00,2020-09-20 21:00:00,29693
2020-09-20 21:30:00,2020-09-20 21:30:00,28338
2020-09-20 22:00:00,2020-09-20 22:00:00,26555
2020-09-20 22:30:00,2020-09-20 22:30:00,25200
2020-09-20 23:00:00,2020-09-20 23:00:00,23578
2020-09-20 23:30:00,2020-09-20 23:30:00,22695
